2237	107	3214	1882	195	1766	74	463	1679	87	890	1373	617	282	215	72	252	22	146	133	1087	411	92	552	304	122	83	40	259	123	11	15	186	26	14	84	13	50	1	21	28	3	120	29	90	18	16	28	25	26	46	9	72	8	2	1	21	90	14	9	23	7	12	5	37	3	48	1	14	27	20	6	0	6	9	7	3	4	3	9	26	17	2	6	4	37	3	1	9	8	5	63	14	7	3	28	59	52	7	0	1	3	18	2	36	14	7	4	7	5	1	1	4	7	12	0	17	13	7	5	14	16	6	6	4	7	11	3	11	0	0	2	7	8	9	1	0	0	21	4	5
1240	60	1771	1020	125	959	31	271	943	48	448	811	326	159	132	47	140	13	73	59	494	224	50	268	154	58	49	15	112	58	11	5	105	16	9	39	5	20	4	15	12	2	55	16	58	10	10	13	9	7	22	3	31	8	1	3	9	56	10	8	4	3	3	4	22	3	34	1	9	11	12	4	0	9	6	5	2	5	3	4	9	16	2	6	2	22	2	3	5	7	3	38	4	3	2	17	37	37	5	0	0	1	10	2	16	9	0	2	0	3	0	0	3	4	5	0	3	5	2	2	7	6	1	4	0	3	8	0	2	0	0	0	2	5	5	1	1	1	8	1	1
2939	150	4178	2624	276	2356	79	637	2320	130	1191	1923	816	378	324	119	371	36	187	178	1316	573	139	705	421	168	114	60	301	153	10	17	267	44	21	105	18	72	1	36	24	4	160	40	109	33	23	30	33	21	48	8	67	2	9	8	33	150	25	22	33	12	13	13	55	7	85	3	28	52	23	14	4	21	16	6	12	12	4	16	25	20	11	16	6	51	3	3	12	13	7	79	23	8	8	53	81	81	12	1	0	0	24	5	57	31	3	11	6	7	0	3	4	7	15	0	22	11	7	6	19	19	9	10	5	2	9	0	9	1	2	6	15	14	5	1	6	0	26	2	0
223	13	329	192	17	174	8	63	194	6	92	162	68	16	24	4	31	4	15	9	107	39	10	61	32	5	9	5	29	8	2	0	15	2	2	7	3	5	0	3	3	1	13	3	7	1	3	2	1	5	6	0	10	0	0	1	3	9	0	2	3	0	1	3	7	0	5	0	3	3	2	1	0	2	1	0	0	2	0	1	0	1	0	0	1	6	0	0	0	1	0	10	4	1	1	3	3	4	2	0	0	0	0	1	3	2	0	1	0	0	0	0	1	1	1	1	1	2	0	0	1	0	0	2	1	0	2	0	2	0	1	0	1	0	0	0	0	0	3	0	1
195	5	234	141	17	146	5	34	153	5	72	106	56	29	23	11	25	2	9	7	89	41	9	41	26	8	8	6	18	10	0	0	12	2	0	3	1	2	0	0	2	0	9	3	12	3	1	1	3	4	6	1	4	1	1	0	2	7	1	0	0	0	0	1	3	0	4	0	3	4	1	0	0	1	0	1	0	0	0	2	1	1	0	0	1	1	1	0	0	0	0	6	1	1	0	1	1	7	0	0	0	1	2	0	3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	1	0	1	1	0	1	0	0	0	1	1	0	0	1	0	4	0	0
114	7	151	96	9	82	3	26	78	3	44	75	30	14	16	0	10	0	7	5	55	19	2	35	12	6	3	0	7	9	0	0	13	2	0	6	1	1	0	0	3	0	3	3	3	1	0	2	2	0	1	0	1	0	0	0	1	6	1	0	2	0	1	0	1	0	4	0	0	2	1	1	0	0	0	1	0	1	0	1	0	3	0	0	0	2	0	0	0	2	0	0	2	0	0	0	2	1	0	0	0	0	0	0	2	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	3	0	1	0	2	0	0	0	0	0	1	2	1	0	0	0	1	3	0	0
458	19	666	364	48	390	16	118	341	17	178	296	138	60	58	20	63	5	43	33	203	90	23	103	64	37	15	8	58	17	2	3	48	7	5	17	4	8	0	4	6	2	23	5	16	10	5	9	5	11	11	0	16	0	0	1	2	14	3	3	8	6	2	3	9	0	11	1	4	5	4	1	2	2	2	1	0	2	0	1	3	5	1	0	2	11	0	0	0	2	1	5	4	1	2	6	15	14	3	0	0	0	4	0	6	9	0	0	2	2	0	0	2	1	3	0	4	3	1	3	3	2	2	0	1	0	1	0	3	0	0	0	1	0	1	2	0	0	4	1	0
4	0	7	7	0	3	0	0	4	0	1	4	3	0	0	0	1	0	1	0	2	1	0	3	1	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0	12	6	0	4	0	1	4	0	2	4	2	1	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	3	125	73	12	62	1	17	69	3	36	64	22	9	11	0	12	2	4	8	25	17	2	20	12	8	6	0	8	5	0	0	4	0	2	2	0	3	0	1	3	0	4	2	2	0	2	1	0	3	1	0	1	0	0	0	2	2	1	0	0	0	0	1	5	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
