20521	23089	10650	7120	53	1475	2125	838	162	502	766	141	335	710	355	177	891	355	101	361	62	239	83	256	688	697	87	676	930	179	317	683	38	3	52	320	108	175	277	133	34	2	8	38	190	49	109	106	11	5	38	127	3	115	149	241	443	382	159	14	129	46	12	36	14	4	18	107	23	81	69	90	21	58	25	77	30	30	32	42	35	3	24	66	21	96	12	82	16	6	4	6	6	5	4	16	51	1	5	13	21	6	13	6	2	79	27	51	59	4	33	18	45	14	100	11	25	8	6	7	16	3	32	2	77	16	52	37	61	5	22	7	14	4	18	8	2	0	7	7	17	5	0	21	18	28	4	19
2460	2864	1344	825	4	161	280	94	18	65	95	13	35	81	51	12	96	54	13	42	7	25	8	40	74	74	8	98	113	29	32	95	3	1	7	37	14	29	40	12	10	0	1	3	31	9	15	21	3	1	4	15	1	15	22	33	54	60	15	3	10	7	1	3	1	0	5	15	4	9	5	11	5	6	1	16	3	7	1	1	4	0	4	9	4	12	1	9	1	1	0	1	0	1	1	0	4	0	0	1	0	0	2	0	0	11	2	4	8	0	4	0	4	2	11	1	1	2	1	2	1	0	5	0	9	1	6	7	11	0	0	2	2	1	1	0	1	0	2	2	9	0	0	2	1	3	2	1
54	79	39	25	0	5	8	3	0	2	3	0	2	1	2	0	3	0	0	0	0	0	0	0	2	0	0	3	7	1	1	1	0	0	0	0	0	0	3	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5151	5866	2550	1797	13	348	512	196	38	116	184	29	75	172	92	36	226	86	20	89	8	61	29	68	158	170	17	165	235	43	73	167	7	1	12	68	38	56	71	28	11	0	1	9	30	10	21	42	3	0	8	33	1	30	37	76	105	86	36	7	20	15	5	5	3	1	2	40	7	29	13	21	7	9	4	23	13	11	12	14	5	0	5	18	4	25	3	21	4	3	3	1	3	2	1	4	13	0	1	6	3	1	2	1	0	30	8	16	19	3	8	3	19	4	23	3	5	1	1	4	1	0	5	0	14	4	12	15	9	2	2	1	4	1	1	2	0	1	1	2	5	0	0	6	4	7	2	6
10582	11781	5459	3677	35	780	1021	461	83	272	402	71	171	370	187	80	410	153	48	201	38	117	49	144	284	404	41	311	491	107	168	314	15	9	28	179	56	94	137	64	11	0	2	22	105	24	53	69	4	2	16	71	4	60	68	115	208	201	99	9	63	28	9	12	15	4	6	62	16	39	23	60	8	30	12	45	15	15	15	23	19	4	14	37	11	60	4	30	13	3	0	2	3	2	3	9	22	0	1	3	14	2	7	5	0	41	15	33	30	2	13	13	18	8	46	7	12	4	0	7	13	2	18	3	24	11	22	25	27	3	8	5	11	3	7	5	1	1	1	4	1	2	1	11	6	10	2	9
5732	6337	2934	1902	18	423	586	234	42	131	224	34	76	200	99	48	263	89	28	97	14	57	31	75	170	191	25	207	253	41	86	202	13	5	16	84	36	66	62	26	18	0	1	9	51	23	24	42	0	0	5	31	2	34	39	72	111	103	37	3	35	13	3	9	4	1	2	24	7	17	16	39	6	17	4	21	13	5	13	13	12	0	7	23	7	30	7	21	8	0	0	1	2	1	2	2	14	0	0	4	5	2	1	1	0	24	7	13	15	1	16	2	17	3	31	1	2	2	5	3	6	0	9	0	19	2	14	13	17	5	8	0	3	2	1	0	0	0	1	3	7	1	0	7	6	9	0	5
398	431	222	116	0	27	41	13	1	8	17	5	5	17	10	3	20	6	1	9	1	7	1	5	18	15	3	11	22	2	6	14	1	2	0	6	1	8	7	2	1	0	0	2	6	2	2	2	0	0	0	3	0	2	1	7	7	11	1	0	0	3	0	1	0	0	0	2	0	2	1	4	1	1	0	3	2	0	2	3	2	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0
4855	5338	2467	1643	8	345	483	186	36	129	179	27	68	169	85	42	208	85	16	83	12	54	22	83	149	159	25	185	200	43	67	152	12	1	18	70	31	43	52	26	10	0	3	5	45	11	26	31	1	3	4	33	2	19	35	54	118	90	38	5	27	8	4	7	3	5	0	30	5	24	13	19	4	13	10	21	5	7	5	14	13	2	5	16	6	24	4	24	9	0	1	0	3	1	1	6	10	0	0	2	6	2	3	0	0	25	6	18	13	0	8	4	15	5	23	2	5	6	2	1	2	0	9	0	19	5	14	15	13	3	8	0	10	1	1	0	0	0	2	1	6	0	0	5	3	8	3	5
2444	2698	1229	824	8	190	240	89	31	62	89	12	37	94	46	23	108	40	16	46	8	20	8	32	75	98	11	87	110	20	27	77	6	1	9	49	17	30	24	13	9	1	0	4	36	7	18	21	1	0	2	14	1	18	17	23	50	39	20	1	12	7	1	4	1	3	3	10	7	10	3	6	3	8	4	11	7	2	1	5	4	1	2	3	5	10	0	9	2	1	0	1	0	0	0	2	9	0	0	2	2	1	2	1	0	18	5	7	11	0	2	1	3	3	8	2	2	2	1	1	1	0	2	0	2	1	6	4	7	0	2	0	3	0	1	1	0	0	0	0	3	0	0	1	2	3	1	4
1245	1315	635	440	3	100	118	43	7	43	42	12	15	29	19	8	50	9	6	18	3	14	6	19	34	33	3	40	47	15	18	34	4	0	3	13	7	13	11	7	6	0	0	1	17	3	7	7	1	0	4	10	0	3	7	14	28	30	12	1	3	1	0	4	0	0	1	6	0	5	1	10	1	4	1	4	0	1	2	4	1	0	1	5	1	5	1	5	0	0	1	0	0	0	0	2	4	0	0	1	1	1	1	0	0	4	1	3	2	0	0	2	1	1	1	0	2	1	0	0	2	1	3	0	5	2	3	4	1	0	3	0	3	0	0	1	1	0	0	0	0	0	0	2	1	1	1	0
864	899	390	247	3	47	94	39	7	13	28	9	14	23	18	4	35	11	7	18	1	11	4	12	34	28	2	27	55	6	11	20	1	0	0	12	8	8	12	7	4	0	0	1	7	4	4	2	0	0	3	5	1	3	5	6	17	12	4	2	3	2	0	1	1	0	0	4	1	3	2	4	1	1	1	5	1	1	1	0	4	0	1	2	0	7	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	3	2	3	3	1	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	1	1	2	1	1
142	196	90	60	0	5	20	14	0	2	9	0	5	2	4	1	5	4	1	5	1	1	1	5	4	3	0	3	6	2	0	6	0	0	0	1	1	1	2	0	0	0	0	0	2	0	1	1	0	0	0	0	0	2	1	4	5	3	2	0	2	0	0	0	0	0	0	1	1	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
782	855	423	255	1	58	66	27	6	19	29	3	14	36	13	6	35	20	5	13	0	4	7	12	29	32	2	17	31	7	14	25	4	0	1	9	4	10	9	6	0	0	0	0	8	0	2	8	0	0	1	8	0	4	5	8	18	16	3	1	6	2	0	2	1	0	0	0	0	1	5	4	2	3	0	1	1	1	1	1	4	0	0	2	0	4	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	6	1	5	3	0	5	0	0	1	1	0	2	0	0	0	1	0	0	0	3	0	2	1	4	0	1	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0
38	34	10	10	0	0	2	2	0	0	2	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0	2	1	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3779	4208	1896	1248	10	255	384	148	32	103	137	24	56	114	72	43	165	72	20	63	11	42	21	59	112	138	16	94	185	34	46	117	6	2	13	69	12	39	39	22	9	0	4	10	31	7	12	29	2	0	8	20	0	27	23	34	81	78	30	2	21	12	3	7	0	1	3	15	5	19	4	14	4	9	2	15	4	11	6	8	11	1	4	15	2	21	1	13	3	2	1	0	3	0	3	3	8	0	0	1	3	2	3	0	0	19	5	12	12	2	0	1	5	0	17	3	2	0	1	4	2	0	8	1	10	1	12	10	8	0	5	4	3	1	2	0	0	0	1	1	5	0	0	5	6	4	0	5
580	648	299	200	0	34	58	26	4	12	23	7	2	14	8	5	19	10	3	15	0	10	2	6	20	39	2	23	25	7	3	25	1	2	1	5	4	6	6	1	2	0	0	0	3	1	2	4	0	0	0	2	0	3	4	10	14	14	3	0	3	1	0	0	1	1	1	4	2	2	1	1	0	1	1	1	1	0	1	1	0	0	0	1	2	5	1	1	0	0	1	1	1	0	0	1	1	0	0	0	2	1	0	1	0	3	0	1	1	0	2	0	1	1	1	0	0	0	0	0	0	0	2	1	0	0	5	3	4	2	3	0	1	0	0	0	0	0	0	0	2	1	0	1	0	2	0	0
34	35	16	12	0	1	2	0	0	3	0	0	1	0	0	0	1	1	0	2	0	1	0	0	0	1	0	0	2	1	0	3	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	60	29	17	0	3	0	2	0	3	0	1	0	3	0	0	3	0	0	1	0	1	1	1	0	0	0	4	4	0	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1318	1439	680	428	5	96	148	58	5	40	37	7	21	46	19	12	51	19	4	20	2	14	3	15	41	54	5	55	55	15	20	48	3	0	0	13	7	17	14	10	1	0	0	1	11	0	7	7	0	1	2	9	0	6	9	19	28	25	8	0	9	3	2	3	3	0	1	7	0	7	4	3	2	5	1	7	2	1	1	3	3	1	0	5	4	11	0	7	3	0	1	0	0	2	1	1	1	0	1	2	1	1	2	0	0	5	1	3	5	1	3	2	1	1	6	0	0	0	2	0	1	0	1	0	4	1	3	1	2	1	5	0	1	1	2	0	0	0	0	0	1	0	0	2	0	6	0	1
498	601	307	177	2	42	56	26	4	11	16	3	3	24	7	10	17	9	3	8	0	4	3	7	18	15	1	14	22	6	8	16	1	0	0	6	3	6	6	6	0	0	0	0	5	1	3	5	0	0	1	3	0	2	1	1	8	17	3	0	3	2	0	0	0	0	0	3	0	4	1	1	1	0	0	2	0	0	1	2	2	1	0	2	0	2	0	1	0	0	0	0	0	0	0	1	2	0	0	1	1	0	1	0	0	1	1	3	0	0	0	0	1	0	4	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	2	2	0	0	0	1	1	0	0
1076	1271	600	356	2	61	132	57	9	25	43	7	20	40	17	6	50	14	8	26	1	14	2	13	41	35	5	26	53	11	13	40	0	0	5	16	2	15	14	4	2	0	0	1	11	4	7	7	0	1	0	10	0	5	10	10	21	22	5	0	7	2	0	1	1	0	2	11	1	3	1	5	0	3	0	2	0	0	3	2	1	1	5	4	0	8	0	7	1	0	1	1	0	0	0	2	2	0	0	2	0	0	1	0	0	3	2	2	2	2	1	3	4	4	5	0	3	0	0	1	0	0	3	1	3	3	2	0	4	0	2	1	1	0	0	0	0	0	1	1	4	0	0	0	0	1	0	0
47	50	24	14	1	4	7	2	0	2	1	0	1	1	0	0	1	1	0	1	1	1	0	2	3	2	0	2	3	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
423	490	214	146	3	33	35	17	1	7	11	6	6	18	10	3	13	4	2	8	3	3	3	8	17	18	2	24	24	1	9	7	1	0	1	2	4	0	4	2	0	0	0	1	5	0	3	4	0	1	0	5	0	3	2	5	11	8	5	1	4	0	0	1	0	0	0	3	3	1	0	2	1	1	1	1	1	2	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	0	0	3	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
410	458	227	146	1	24	54	24	5	12	8	1	7	4	7	1	22	8	5	6	0	4	1	9	10	12	2	15	16	3	12	8	0	0	1	6	5	2	3	2	0	0	1	1	1	0	3	2	0	0	1	2	0	3	4	5	10	9	4	0	1	2	0	2	0	0	0	4	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1	2	0	1	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	2	1	0	0	1	1	1	2	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505	557	259	193	2	32	75	16	3	10	13	2	7	16	8	3	21	10	2	11	1	4	4	5	26	15	2	14	28	2	7	9	1	0	1	6	6	6	4	3	2	0	0	1	5	2	6	3	0	0	0	1	0	3	5	5	8	5	5	1	0	1	0	2	0	0	0	3	1	3	0	2	0	3	0	2	0	0	0	2	0	0	0	1	1	2	0	4	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	3	0	1	5	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	2	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
61	70	14	18	0	3	5	2	0	1	0	0	1	2	0	0	2	0	0	1	0	1	0	1	1	0	0	2	2	0	0	1	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2168	2360	1080	807	3	167	206	74	21	48	69	14	27	85	39	20	106	31	8	32	7	23	12	27	80	64	12	60	91	19	34	58	2	3	3	30	11	16	30	12	6	0	3	4	24	4	9	16	0	1	3	12	2	14	16	27	53	41	12	0	10	6	1	2	1	0	2	5	5	10	10	9	3	6	1	10	5	4	6	7	7	1	2	15	1	13	0	5	0	0	0	2	1	0	0	0	4	0	0	2	4	2	0	0	0	6	3	6	15	0	4	0	5	2	14	1	4	0	1	0	0	0	3	0	4	3	7	5	5	0	2	1	3	0	1	0	1	0	0	1	3	1	0	3	3	3	1	3
387	404	177	139	2	28	40	16	5	8	17	2	6	11	3	4	13	5	1	7	0	8	2	8	8	11	1	10	16	4	10	9	2	0	2	6	0	3	8	0	1	0	0	1	2	0	3	2	0	0	0	4	0	2	5	4	8	11	1	0	3	3	0	1	1	0	0	2	2	0	1	0	0	0	0	0	0	3	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
141	164	68	39	0	13	15	3	1	1	10	2	4	4	1	1	6	1	2	2	0	3	1	3	8	3	1	8	7	2	3	6	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	2	0	0	2	2	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
