2874	5223	5839	1986	1405	3347	191	1592	617	100	717	621	1008	506	174	373	1830	198	158	44	434	380	62	404	67	12	680	169	244	41	57	48	9	45	102	3	35	33	213	9	229	4	12	114	9	57	12	5	21	15	54	76	54	68	25	8	7	38	46	2	44	8	4	12	11	0	2	126	5	27	27	94	19	7	50	1	81	9	20	8	24	18	2	11	15	34	5	2	24	11	36	53	18	8	5	0	8	8	20	7	12	10	4	11	1	23	1	26	12	2	2	0	6	16	51	10	2	13	4	13	21	4	11	3	0	4	7	6	0	1	16	3	0	14	23	8	14	7	1	3	10	5	31	0	2	0	1	2	12	4	4	5	7
1096	2033	2135	662	528	1198	61	618	235	29	275	223	388	166	65	137	674	65	62	18	189	129	25	152	16	4	257	78	86	8	18	17	4	13	36	0	13	11	58	1	75	2	6	50	3	16	5	2	10	6	15	27	22	27	3	4	3	18	20	4	10	1	1	7	4	0	0	50	2	8	12	31	5	6	14	1	25	4	4	2	7	6	2	4	3	11	1	1	12	5	22	18	6	2	3	0	5	2	2	0	4	5	3	6	1	14	2	5	3	0	1	0	3	9	16	8	1	3	3	4	9	2	7	0	1	2	2	1	0	1	2	2	0	3	12	2	6	3	0	3	6	3	5	0	0	0	0	1	0	1	2	2	3
1730	3121	3470	1201	925	2059	138	912	349	55	416	367	632	318	127	252	1169	131	93	29	263	236	34	218	46	7	382	107	141	21	28	30	6	26	44	3	26	13	125	8	133	0	15	79	4	44	8	0	17	8	35	36	30	42	8	8	4	23	26	5	30	1	4	12	8	0	1	91	3	16	18	61	9	1	37	0	39	6	12	6	24	9	2	8	10	24	5	4	13	3	28	32	13	8	8	1	1	5	7	9	5	6	7	8	0	16	0	14	7	0	0	0	1	10	30	9	1	8	2	4	7	1	6	1	1	7	7	8	4	3	7	3	0	5	15	3	10	5	1	2	5	3	15	0	0	2	3	2	9	0	3	3	3
1752	3184	3402	1215	835	1924	108	911	348	67	457	339	672	311	119	238	1224	113	105	31	270	239	27	226	45	7	374	115	150	15	36	31	15	32	56	6	33	19	103	11	103	4	5	83	2	38	12	4	6	7	36	41	46	52	12	7	3	23	34	4	25	2	6	12	12	0	0	83	4	16	15	70	6	2	24	1	43	5	18	4	19	11	9	7	13	32	4	0	20	5	25	33	10	4	8	0	2	4	8	3	7	5	1	10	2	17	1	19	11	1	2	0	2	13	32	5	3	10	2	8	14	2	8	0	0	3	9	8	4	1	7	1	1	6	24	8	8	5	1	3	7	4	13	1	0	4	3	1	5	1	2	3	7
1137	2047	2219	740	578	1323	75	603	253	44	312	235	422	217	76	171	718	84	68	18	176	155	19	142	22	2	267	74	80	15	22	15	3	12	50	1	15	13	97	2	91	2	11	61	1	23	4	1	10	5	11	32	26	44	3	1	2	12	17	1	14	2	3	13	10	0	1	63	2	17	14	47	4	3	24	0	27	6	10	1	15	5	4	7	6	10	3	1	13	1	16	24	9	4	1	0	1	1	5	2	4	7	3	4	1	7	0	10	5	0	1	0	1	4	24	3	0	1	1	6	10	0	6	0	1	1	5	6	2	0	6	1	1	7	5	3	7	2	3	1	1	3	15	0	0	2	0	0	3	0	0	3	2
2789	4978	5474	1957	1307	3147	212	1399	557	89	676	599	982	475	221	400	1705	207	166	37	396	372	57	354	47	10	632	184	223	26	50	53	11	40	93	4	33	23	186	13	198	6	23	118	5	41	18	4	19	14	49	56	53	77	19	9	9	32	40	2	41	1	8	13	16	0	1	142	8	27	21	97	12	11	58	0	81	8	17	4	29	8	4	9	9	24	4	5	34	16	40	42	18	6	5	0	7	12	17	8	9	13	14	7	4	31	5	18	8	0	2	1	5	23	53	13	1	16	4	15	30	4	14	0	3	7	9	6	2	2	12	4	5	10	28	9	15	7	0	1	17	8	21	2	1	1	2	6	3	2	7	5	10
6	15	21	5	7	4	2	5	3	0	2	3	4	1	0	2	13	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142	218	232	96	66	145	12	69	26	2	33	14	53	20	6	19	72	11	2	0	14	14	2	21	3	1	24	12	11	0	2	6	0	3	7	0	0	1	8	0	9	0	0	5	0	4	0	0	1	0	4	0	2	4	0	1	0	3	0	0	1	0	0	1	0	0	0	6	0	0	1	4	0	0	3	0	5	1	1	1	2	0	0	0	0	0	0	1	2	1	0	5	0	0	0	0	0	0	3	0	1	0	0	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	2	0	0	0	2	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	1	0	1	1	0	0	0	0	0	0	0
382	675	821	277	197	473	35	194	78	16	107	84	141	75	28	56	260	35	22	6	80	49	17	51	8	0	109	27	31	3	6	8	3	10	7	0	7	5	32	7	23	0	1	15	0	4	2	0	5	0	9	7	6	7	2	1	1	3	3	0	2	0	0	3	1	1	0	13	4	3	1	14	5	3	5	0	9	3	0	2	6	2	1	3	3	3	0	0	3	1	7	9	3	0	2	0	2	1	2	0	0	0	1	1	1	3	0	1	1	1	0	0	1	1	9	0	0	1	0	3	2	0	2	0	0	0	1	2	0	0	2	0	0	3	5	0	2	0	1	0	0	1	4	0	1	0	0	0	2	0	0	0	2
691	1276	1368	480	318	839	41	368	140	32	178	147	269	141	36	93	444	52	36	8	119	99	17	85	14	3	144	36	65	5	6	16	4	13	25	0	13	10	45	2	38	2	9	30	1	12	2	0	9	5	17	15	14	15	7	2	1	6	10	0	8	2	1	4	5	0	0	30	2	5	10	25	3	2	9	1	27	1	1	0	6	2	3	2	6	3	0	0	6	2	7	7	1	1	0	0	3	1	8	1	4	1	3	5	2	10	0	1	1	0	0	0	2	5	13	1	1	2	0	3	5	1	2	0	2	0	4	4	1	0	3	2	0	3	7	7	4	2	0	3	1	2	5	0	0	1	1	0	1	1	1	2	2
10	20	25	7	3	22	0	2	3	0	2	2	4	2	0	2	4	2	1	1	1	1	0	2	3	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
