1024	1154	814	284	159	26	52	36	125	246	268	52	449	262	47	154	277	76	48	6	7	27	3	26	32	19	6	75	18	18	7	31	4	7	1	15	13	8	14	1	69	1	4	18	1	20	42	16	2	11	15	0	4	0	6	3	28	5	10	3	27	3	0	0	15	3	0	0	5	0	7	4	0	18	2	0	1	7	1	0	2	14	2	0	0	0	8	6	1	7	4	4	3	4	4	13	0	3	1	2	4	3	2	0	0	3	0	5	1	1	2	1	2	2	7	2	0	1	1	0	0	2	3	0	2	1	0	0	0	1	2	4	3	0	0	3	3	4	0	1	2	1	0	1	0	0	0	2	0	0	2	0
7122	7817	5420	2077	920	205	326	243	816	1760	1835	325	2917	1728	429	1073	1923	484	275	43	48	137	6	202	160	75	37	524	166	148	31	220	14	86	4	109	105	53	97	35	604	1	18	107	29	106	194	73	16	67	85	0	23	2	28	10	186	39	78	32	200	24	1	5	86	22	1	2	34	3	46	31	5	104	13	2	14	88	1	4	4	42	18	1	0	7	34	51	11	61	47	34	9	20	23	62	0	17	7	33	23	8	19	1	0	56	4	8	9	2	12	21	10	9	17	6	0	6	2	2	6	27	26	10	17	10	1	2	4	12	0	23	16	0	8	15	20	8	0	11	7	1	0	3	7	1	5	9	5	0	7	6
4396	5039	3418	1292	570	132	193	150	504	1097	1149	203	1879	1109	337	642	1251	302	173	38	30	72	2	128	115	39	23	373	102	82	20	147	12	45	2	60	67	43	58	22	398	3	16	59	20	56	126	47	11	63	43	0	3	2	13	14	113	23	39	16	104	13	3	1	68	16	5	1	13	3	32	17	2	79	11	2	3	64	1	5	9	26	12	1	0	2	14	23	3	27	28	20	14	15	8	35	0	10	5	13	17	2	19	1	1	43	4	12	2	2	3	6	14	10	12	7	0	4	1	1	1	18	16	3	10	4	1	2	3	4	5	19	11	2	4	14	19	6	1	11	9	1	0	0	3	0	1	0	2	2	7	1
5984	6583	4634	1769	774	182	276	208	634	1450	1517	257	2507	1458	425	941	1597	420	237	38	59	139	7	165	151	64	33	452	146	90	37	199	19	66	3	96	83	47	95	22	526	10	28	97	27	92	202	69	20	72	65	2	14	2	26	9	167	31	62	20	166	19	1	2	76	15	0	1	21	1	45	24	3	80	7	2	6	66	0	2	11	49	10	3	0	4	20	34	5	34	29	28	13	17	22	46	0	18	6	22	23	7	16	4	2	61	6	17	6	5	9	19	5	10	11	11	0	2	0	2	5	20	27	7	15	4	0	2	6	4	2	27	16	0	15	7	21	16	1	3	10	2	1	3	2	1	2	8	6	0	4	3
2582	2758	1960	720	291	67	111	64	290	651	655	142	1067	630	164	393	649	192	100	16	21	48	4	71	60	29	20	177	51	36	10	74	4	34	1	37	38	20	46	12	241	3	8	42	18	30	76	27	3	29	26	0	5	1	10	2	69	9	27	8	67	10	1	0	37	9	2	1	11	1	9	6	0	48	5	1	2	37	1	4	3	19	3	3	0	1	16	17	2	23	11	11	8	7	15	21	0	6	0	10	5	4	18	3	0	18	3	6	2	3	4	7	9	5	12	3	0	1	0	2	1	11	12	2	5	4	0	1	0	2	1	23	10	1	5	7	6	4	0	3	4	0	0	3	5	0	2	2	3	1	1	2
2074	2233	1556	602	251	64	110	63	243	540	520	93	823	495	131	302	537	123	90	18	21	31	2	63	44	22	20	156	40	39	6	78	11	8	1	34	30	20	23	13	193	2	8	37	7	28	72	22	10	12	20	0	4	1	9	0	58	7	14	8	49	6	0	3	13	5	1	2	6	1	15	7	2	35	2	0	5	21	0	2	4	10	7	0	0	1	5	15	0	11	9	10	3	3	8	21	0	9	1	9	7	3	3	3	0	20	1	1	2	2	2	5	6	4	5	3	0	1	0	1	1	6	11	1	4	2	0	1	1	2	0	13	4	1	1	5	3	0	1	5	3	1	0	1	1	0	1	1	2	0	2	0
3702	3999	2762	1105	461	120	177	101	470	942	917	173	1436	940	221	563	972	253	147	35	37	80	2	104	104	39	23	289	81	60	26	97	11	34	5	40	46	29	46	17	322	3	13	71	32	50	115	40	6	35	46	0	8	0	15	9	92	12	43	9	102	14	0	1	49	8	3	1	19	1	44	10	0	55	8	0	5	50	0	4	2	28	5	0	0	1	25	23	5	34	16	9	10	5	10	24	0	20	4	20	14	11	10	2	0	27	1	14	2	3	3	5	5	7	10	5	0	0	0	3	1	11	11	2	10	9	1	1	3	4	3	10	15	0	4	9	12	11	0	2	4	0	1	2	2	1	0	3	6	1	3	0
687	709	545	192	74	24	32	21	72	164	197	37	276	166	47	98	202	43	22	3	2	13	0	19	14	10	3	49	20	15	2	22	0	6	1	13	15	4	5	3	46	0	4	19	5	13	27	7	1	8	7	0	2	0	2	1	19	0	13	2	18	4	0	0	9	1	0	0	1	0	4	4	0	12	2	0	1	3	0	1	0	4	5	0	0	1	5	7	0	4	3	1	5	2	1	6	0	2	1	3	3	0	2	0	0	6	1	0	2	0	0	0	2	1	0	1	0	0	0	0	1	1	3	1	0	6	0	0	0	1	0	3	0	0	1	3	2	2	0	0	1	0	0	0	2	0	1	0	0	0	0	0
54	68	41	28	10	6	2	3	9	12	19	4	23	12	7	14	15	3	3	0	1	2	0	4	2	1	0	9	2	0	2	1	0	1	0	1	1	0	2	1	5	0	0	1	3	1	4	1	1	2	3	0	2	0	1	0	2	1	0	0	3	0	0	0	1	1	0	0	0	0	3	1	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
145	160	111	42	16	5	6	8	12	36	33	6	55	23	13	18	31	7	3	0	2	1	0	3	2	0	0	11	3	4	0	4	0	1	0	4	5	0	1	0	4	0	0	3	2	2	3	4	0	2	4	0	0	0	0	0	5	0	1	0	8	1	0	0	2	1	0	0	0	0	4	1	0	2	2	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	0	1	0	0	0	0	1	0	1	2	1	1	0	0	3	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
