6063	143	1115	793	1004	774	1312	178	9	2202	499	149	826	1445	522	250	27	270	300	84	169	332	146	274	77	2	11	273	37	400	62	3	44	157	83	92	46	7	104	43	22	14	11	66	62	76	46	13	23	24	46	0	178	90	19	8	39	22	20	14	11	36	27	7	44	50	15	8	10	3	7	16	5	2	14	51	11	16	25	13	12	17	6	11	2	2	30	22	0	8	25	12	25	3	0	1	14	3	17	6	1	2	10	40	1	56	0	16	20	19	20	1	5	1	9	0	21	3	9	4	3	1	1	1	4	4	3	3	20	0	10	7	23	2	1	10	1	3	3	6	2	13	4	3	8	3	2	4	0	9	2
5449	112	1030	692	872	710	1170	126	9	1872	426	144	742	1208	502	203	22	207	268	70	157	268	131	191	70	3	10	253	45	355	58	2	36	134	75	110	34	2	118	36	29	7	8	46	52	64	31	5	28	23	34	1	140	71	14	6	35	17	19	14	8	30	18	4	26	32	11	8	5	1	4	15	3	5	14	21	13	8	13	5	17	17	5	7	7	0	19	17	1	8	29	14	22	1	1	2	6	2	7	6	1	5	7	25	2	38	0	9	8	24	15	4	4	0	10	4	20	2	2	3	1	3	2	3	2	5	5	6	23	4	9	3	21	5	3	8	3	1	2	5	0	17	4	2	4	1	3	3	0	4	1
1255	29	232	154	183	155	287	29	2	459	96	24	173	304	124	40	6	47	64	14	40	50	25	58	15	0	2	62	17	79	12	2	9	46	13	26	10	0	22	13	12	3	2	12	12	13	11	2	9	3	10	0	29	22	1	1	7	5	3	3	0	9	9	1	11	12	4	1	2	0	1	4	0	0	2	5	2	2	2	2	5	1	1	1	1	1	7	2	0	3	4	4	2	0	1	0	1	1	2	0	0	1	2	10	0	4	0	0	1	2	9	0	2	0	1	0	5	3	0	4	1	0	1	0	1	0	1	2	5	0	1	0	3	0	0	0	0	0	1	2	0	2	0	1	2	4	0	0	0	4	0
2375	54	488	297	347	290	507	77	6	855	179	54	341	528	208	80	12	65	130	22	72	134	50	94	23	3	5	104	22	117	22	3	15	62	27	48	14	2	46	19	11	12	5	13	18	22	16	6	15	7	15	1	67	30	7	4	15	6	9	7	7	13	9	3	15	14	7	1	0	1	6	5	0	0	8	23	6	3	7	0	7	5	3	4	2	1	12	10	0	4	17	4	7	1	0	1	7	0	3	0	0	1	2	9	2	17	1	7	7	11	7	4	1	0	5	1	6	0	5	0	1	1	1	0	1	1	2	3	2	1	6	0	14	2	2	2	2	1	0	3	0	4	1	1	1	0	0	1	0	1	0
2146	55	392	282	329	280	492	54	3	738	180	56	302	477	178	86	11	91	124	21	65	114	46	103	29	2	2	95	21	148	28	0	12	55	27	48	16	0	39	13	9	3	3	25	18	30	16	4	13	5	10	2	43	29	2	4	14	6	9	4	6	14	11	1	10	12	5	3	5	0	3	4	1	1	2	12	5	2	4	0	5	6	4	4	0	0	9	6	0	0	14	5	11	2	0	4	1	2	6	4	0	0	1	9	4	9	0	6	10	10	6	2	2	0	6	3	7	3	4	0	0	0	2	0	0	2	0	3	9	1	3	0	8	2	5	2	0	2	2	2	0	6	0	1	4	0	0	2	0	4	2
1364	27	226	171	197	168	304	41	2	476	105	41	153	314	121	48	2	50	59	13	37	75	36	48	15	1	3	60	9	84	9	1	9	40	20	17	8	2	31	13	7	3	4	14	16	24	5	3	6	6	10	0	37	19	3	2	8	3	5	5	4	4	4	3	5	9	4	0	2	1	0	3	0	0	2	16	5	1	1	1	1	6	0	3	1	0	9	5	0	1	6	2	6	2	0	0	3	0	4	0	1	0	2	9	0	11	1	5	2	4	2	2	0	0	2	2	2	1	1	0	0	0	1	1	0	1	0	4	2	0	2	0	1	2	0	2	0	0	0	0	1	2	2	1	2	0	0	3	0	2	0
3494	72	698	454	557	418	768	86	7	1305	225	80	476	769	313	122	22	166	157	32	97	182	68	140	49	6	3	145	25	209	40	3	26	113	43	52	29	5	51	21	22	9	5	30	37	57	32	8	15	15	22	0	88	57	15	5	30	12	10	7	6	24	10	4	17	24	9	3	7	2	1	6	0	5	12	25	6	8	8	8	8	15	5	6	4	0	14	7	1	4	20	10	13	2	0	3	9	2	4	3	1	1	4	17	2	28	0	14	9	18	10	3	2	0	10	2	6	0	2	0	2	1	3	0	2	2	3	1	8	1	1	0	11	4	4	5	2	0	4	0	3	6	2	2	3	2	2	1	2	5	0
2330	49	427	319	405	295	501	55	5	794	165	70	308	494	211	89	11	79	100	32	64	102	46	80	23	2	2	89	12	160	22	0	12	62	42	50	12	1	47	19	8	0	0	18	29	29	19	5	9	9	17	2	62	34	7	2	19	2	7	6	9	9	7	2	6	17	6	3	3	1	1	8	0	0	4	15	3	3	8	2	8	7	0	4	3	1	16	10	0	1	14	6	4	2	0	1	6	2	2	0	1	2	1	15	2	18	0	5	8	9	2	0	0	0	1	2	7	1	1	0	2	0	3	0	1	0	3	1	7	2	2	0	9	1	0	1	1	2	2	4	0	5	4	0	1	0	0	0	0	2	1
624	12	116	94	116	88	143	23	0	253	51	16	81	171	77	20	3	27	30	7	22	45	18	31	11	0	1	26	4	42	10	1	3	16	8	11	6	0	9	7	1	1	2	5	8	5	7	2	7	1	3	0	19	12	1	0	5	2	3	3	2	4	4	1	4	3	1	1	0	0	0	4	0	0	1	6	1	2	3	2	1	4	1	0	0	0	5	1	0	0	5	3	2	0	0	0	2	0	1	0	1	0	0	4	0	4	0	1	4	4	3	1	1	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0	4	0	4	0	4	1	0	1	1	0	0	1	0	3	1	0	0	1	0	1	0	1	0
4	0	1	1	1	0	2	1	0	2	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
