612	14043	3495	1563	133	475	85	1516	326	733	65	1455	1922	380	89	776	1182	34	112	529	632	162	12	244	192	96	263	118	153	23	219	30	357	384	104	37	66	37	68	259	7	3	366	72	190	34	28	94	33	70	28	78	4	5	21	11	18	223	2	11	32	10	41	103	5	25	14	6	4	54	18	34	21	5	17	20	1	46	4	16	16	2	0	17	16	12	7	10	13	66	5	28	2	14	3	1	70	1	9	3	13	2	3	23	1	29	9	5	20	8	8	55	8	19	1	13	1	13	10	13	35	27	6	9	0	3	3	14	8	6	1	9	3	29	10	3	0	8	12	9	1	17	1	4	7	1	11
188	4473	1138	500	50	160	38	490	110	224	19	464	633	126	18	287	367	19	34	176	232	59	4	70	57	31	81	34	52	8	75	16	100	131	32	10	24	12	23	72	5	0	127	18	65	11	4	19	8	27	12	21	0	1	6	8	5	62	2	4	14	1	13	27	3	2	3	3	1	15	5	4	4	4	3	2	0	19	3	4	10	1	0	5	5	13	1	4	3	10	2	11	0	1	2	1	17	0	3	0	2	0	4	12	0	5	2	1	7	2	2	13	3	7	1	7	0	3	2	7	12	3	2	3	1	1	1	7	1	4	2	6	0	3	1	0	0	2	3	6	0	5	1	0	1	0	4
468	10443	2551	1115	111	325	48	1063	247	548	44	1091	1415	236	56	672	893	24	62	372	485	129	7	166	128	78	211	72	100	22	155	28	228	318	82	20	46	34	43	165	7	3	296	38	156	21	15	66	19	46	19	58	3	2	16	11	12	133	0	11	22	9	39	75	4	17	7	6	1	31	19	28	9	8	16	13	3	39	1	11	14	2	1	16	16	11	4	8	5	52	2	13	3	3	4	3	51	2	9	2	10	2	2	13	1	23	9	7	15	8	5	28	2	18	1	7	2	8	3	10	21	15	6	3	0	2	3	13	8	5	5	5	0	8	4	1	1	12	6	6	1	13	0	2	9	0	15
842	19915	4760	2184	180	600	119	2103	449	1031	93	1966	2788	486	120	1232	1696	47	169	710	962	267	18	316	246	174	365	155	202	29	276	37	464	591	150	42	108	57	74	359	13	2	535	79	286	48	28	103	46	95	39	119	7	16	43	15	20	287	4	20	27	13	41	127	15	26	12	17	4	72	21	59	20	11	22	36	1	71	5	20	35	2	0	30	31	17	16	18	19	107	6	41	6	17	2	9	105	3	9	6	17	2	6	45	2	41	11	10	35	16	5	57	12	29	6	12	1	17	6	19	50	47	8	11	0	4	13	18	19	7	8	18	3	30	21	3	0	18	18	12	1	23	5	1	11	0	16
273	6236	1503	673	63	211	38	630	137	313	25	610	859	143	48	383	513	23	45	203	335	92	8	85	61	48	111	41	61	12	89	11	145	170	41	13	34	25	23	91	4	0	152	22	97	11	12	32	20	27	11	23	2	2	11	8	3	80	1	7	10	5	21	36	0	11	4	6	1	27	7	20	4	5	7	8	0	25	1	12	6	0	0	7	6	3	0	5	9	36	6	9	3	4	1	1	25	1	4	1	6	1	1	11	1	14	3	3	8	5	2	23	3	8	1	9	0	6	4	4	15	9	3	2	1	0	4	4	5	0	2	4	2	6	4	1	0	11	3	3	0	5	1	1	3	1	8
57	1193	276	128	14	46	8	111	27	61	3	120	146	32	10	81	108	1	8	42	60	18	0	17	17	10	28	8	9	3	20	3	29	32	14	1	7	2	5	15	0	0	26	8	11	6	2	7	4	7	2	9	0	0	1	2	2	14	0	2	0	1	3	10	0	2	1	0	0	3	2	6	3	0	4	0	0	2	1	1	0	0	0	0	1	2	0	0	2	9	1	4	0	1	0	0	9	0	0	0	3	0	0	1	0	2	2	1	3	1	1	6	0	1	0	2	0	0	0	1	4	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0	2	1	2	0	1	0	0	1	0	2
22	541	128	60	2	12	4	54	10	21	1	54	68	13	7	40	43	1	2	16	27	5	0	9	5	6	12	1	4	1	15	3	12	9	3	4	2	1	2	9	1	0	18	3	7	1	1	6	0	1	0	5	0	0	0	0	0	8	0	1	0	0	1	3	2	1	0	0	0	1	3	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	1	3	0	0	2	0	0
114	2466	534	257	19	75	9	255	59	131	14	247	308	67	15	139	214	3	21	88	115	29	4	44	31	20	56	17	23	6	39	6	56	76	19	11	8	4	9	42	2	0	69	15	29	2	4	14	5	10	4	10	0	0	3	2	1	28	0	1	4	1	6	17	1	6	1	3	0	12	4	2	4	3	5	1	0	9	0	2	1	0	0	6	3	1	0	4	1	7	1	3	0	0	1	1	6	0	1	1	3	0	1	5	0	1	2	1	5	3	1	5	0	5	2	5	0	2	1	5	11	1	0	3	0	1	0	5	0	1	1	1	1	4	6	0	0	1	0	1	0	4	0	1	2	0	1
86	1742	426	195	8	61	10	174	39	86	8	193	251	43	15	91	157	2	11	50	77	17	1	20	20	15	30	18	18	4	23	5	53	50	18	3	12	3	3	23	1	0	43	8	30	3	3	6	8	10	4	8	0	1	7	1	2	23	0	0	5	1	5	11	3	2	3	1	0	6	3	4	2	1	1	3	0	6	0	3	1	0	0	3	1	3	1	3	0	8	1	0	0	2	0	1	4	0	0	1	0	0	0	3	0	4	2	0	2	0	2	3	4	6	0	2	0	2	1	2	6	0	1	0	0	0	0	2	0	1	0	1	0	3	1	1	0	1	0	1	0	0	1	0	1	0	3
51	1148	238	129	9	40	7	84	30	67	6	102	142	28	7	66	75	1	9	34	52	16	4	15	14	7	18	7	9	4	20	4	25	32	8	4	7	2	7	18	1	1	30	8	17	3	0	6	2	5	1	9	0	1	1	0	3	10	0	1	0	0	3	2	0	3	2	1	1	6	0	0	0	0	1	1	0	5	0	3	1	0	0	4	0	0	1	0	0	5	1	1	0	0	1	0	3	0	0	1	2	0	1	2	0	1	0	0	4	4	0	1	0	4	0	1	0	1	1	0	2	1	0	0	0	0	0	3	2	0	0	2	0	1	0	0	0	0	0	1	0	2	0	0	1	0	0
