4135	5403	800	1984	308	398	1639	3460	773	385	104	261	244	22	183	114	98	103	310	53	28	171	8	212	38	36	0	93	9	80	73	11	92	36	148	84	21	18	93	5	22	38	19	74	11	85	73	57	7	5	21	40	29	30	2	7	1	18	3	63	0	6	7	24	17	40	119	26	9	1	19	7	21	7	55	15	2	11	12	8	53	23	19	1	2	1	4	23	1	22	23	9	25	16	6	46	8	17	8	0	12	8	7	23	3	0	21	5	11	3	10	26	0	10	22	1	6	3	16	0	0	16	1	5	9	2	1	6	5	2	7	7	6	4	17	0	2	3	0	2	0	1	6	0	2	4	1	2	0	0	3	4
19199	24530	3579	8823	1564	1843	7508	15566	3671	1733	490	1136	997	92	758	547	480	488	1289	269	174	812	67	1025	147	192	6	460	43	376	370	23	517	149	630	413	97	108	415	9	122	208	82	284	51	341	379	187	25	34	58	254	143	128	16	24	16	69	10	253	0	24	46	82	113	135	606	88	74	4	77	43	94	16	282	33	19	48	43	42	189	128	96	4	23	13	7	95	4	170	134	54	141	91	16	152	26	65	37	2	69	53	35	75	16	5	100	58	14	23	34	112	3	82	111	12	21	13	41	8	5	96	3	16	25	7	9	16	25	14	67	62	17	21	52	4	8	41	1	4	6	3	22	4	9	9	1	12	0	6	37	6
442	512	66	191	33	44	167	299	82	37	7	26	23	2	19	12	12	7	13	4	2	15	1	23	3	3	0	6	4	15	5	2	13	6	10	12	2	4	11	1	1	6	1	6	2	7	9	7	1	0	3	3	3	5	1	1	0	3	0	5	0	0	1	4	1	4	17	0	1	1	3	1	1	0	8	0	0	3	1	1	2	1	0	0	1	0	0	3	0	5	5	1	5	1	0	2	0	2	1	0	0	0	2	2	3	1	3	0	0	2	0	3	0	0	6	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	2	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0
2118	2829	453	976	180	211	849	1802	419	194	57	142	113	5	78	68	50	49	135	35	22	102	5	111	15	27	0	42	11	38	47	5	65	10	77	47	8	15	39	2	13	19	15	30	3	39	53	23	5	5	6	26	15	13	0	2	4	15	0	21	0	3	3	7	16	18	61	10	8	0	8	2	18	1	29	4	1	5	3	5	28	10	10	0	0	0	1	9	1	19	14	9	19	9	5	11	4	6	4	0	10	5	6	9	1	2	11	4	3	1	2	16	1	7	9	4	1	1	3	0	3	8	0	4	2	2	2	2	4	2	7	4	1	1	11	0	0	3	1	1	1	0	1	0	0	2	0	0	0	0	5	1
6229	7808	1183	2937	481	641	2524	5164	1132	585	140	402	385	28	248	176	168	148	425	93	45	292	21	312	54	69	0	156	17	113	127	16	169	43	205	123	27	50	156	8	45	76	33	109	20	139	128	68	10	10	19	67	50	41	3	6	10	26	3	62	0	5	16	15	38	56	176	32	18	1	17	14	28	7	112	12	4	13	9	10	66	30	36	2	12	4	2	38	2	30	48	18	57	25	3	58	9	35	15	0	18	13	11	34	3	1	33	17	5	1	8	42	2	23	24	4	12	4	16	0	5	22	0	10	10	2	3	8	12	2	20	17	3	7	17	2	3	11	0	3	1	1	1	1	0	5	2	3	0	0	7	1
6154	7880	1221	2836	496	619	2446	4970	1187	553	142	405	366	27	229	209	170	167	395	93	66	267	26	345	49	86	1	139	10	128	110	15	160	48	188	113	31	43	147	7	43	66	33	81	12	109	119	80	11	13	17	72	45	38	3	4	6	22	2	54	1	3	15	19	35	48	171	37	27	2	21	13	34	11	62	11	9	15	9	17	76	33	36	2	6	4	5	35	0	58	45	17	51	24	6	57	3	29	9	3	14	13	9	31	8	2	35	17	12	2	9	51	3	25	35	8	9	6	18	2	5	23	1	6	13	4	6	8	11	1	20	18	4	2	22	1	7	10	0	1	1	0	11	0	3	5	1	1	1	2	7	1
85	126	19	26	10	7	38	75	15	13	3	5	1	1	0	5	3	1	10	3	2	6	0	3	0	0	0	0	0	1	3	0	1	2	1	2	1	0	2	0	2	1	1	2	0	1	1	3	0	1	1	1	4	1	0	0	0	0	0	0	0	0	1	1	0	2	2	1	0	0	3	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1294	1651	254	584	126	135	507	1048	229	121	36	77	59	3	59	33	28	28	111	24	7	55	6	60	6	11	0	21	3	35	30	0	39	15	36	28	10	9	32	0	11	20	4	18	5	23	24	8	2	2	4	16	5	12	0	1	1	2	1	13	0	0	8	8	10	5	41	7	5	0	7	2	3	0	14	3	3	1	2	4	13	9	7	0	2	4	0	7	0	11	7	2	16	2	2	4	2	5	3	0	3	5	3	5	0	0	8	1	2	0	3	8	0	6	7	2	0	0	1	0	0	10	0	0	1	0	0	0	3	0	5	2	0	2	8	0	0	1	0	1	0	1	2	1	1	0	0	2	0	0	2	0
1125	1447	228	487	91	108	427	886	220	96	32	75	63	4	49	35	37	29	74	14	9	40	3	56	6	19	0	25	5	18	24	3	25	12	38	21	10	6	18	1	5	12	2	14	1	14	23	11	2	1	6	17	7	6	1	2	4	10	1	14	0	2	2	1	4	7	29	3	4	0	2	1	6	0	20	1	0	7	3	7	15	7	8	1	0	0	1	7	0	12	9	1	9	2	1	2	1	7	2	0	1	2	1	5	4	0	2	5	1	1	0	5	0	6	6	2	0	0	6	0	0	2	0	0	2	0	0	2	0	0	5	3	1	0	4	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0
1926	2459	363	923	159	187	741	1569	346	166	54	127	94	7	73	44	46	50	140	27	17	65	5	114	15	19	1	43	2	28	28	4	45	15	56	51	9	11	42	3	14	14	4	28	10	36	34	18	0	4	6	21	11	8	1	3	2	10	1	28	1	0	3	6	8	10	55	6	5	2	14	0	8	1	22	6	1	2	3	5	19	13	12	1	0	1	0	10	0	11	22	0	16	8	2	20	3	8	3	1	6	4	3	8	0	1	10	7	4	2	1	15	1	6	9	0	5	2	9	0	0	12	0	1	5	1	1	3	2	0	3	4	0	2	10	1	1	4	1	1	1	1	3	0	0	0	0	0	0	0	3	1
1776	2189	290	787	134	175	688	1343	310	144	43	124	98	6	69	52	53	46	118	33	17	76	8	99	20	20	2	40	5	31	35	3	46	16	48	32	6	13	47	1	8	16	7	33	3	32	20	21	6	2	10	23	11	9	1	3	3	3	1	19	1	2	1	5	6	12	66	8	6	0	13	4	12	1	27	5	0	7	5	2	29	10	11	0	2	0	2	9	0	12	13	4	15	4	1	11	2	7	3	1	6	3	7	7	2	0	7	4	1	3	5	15	0	14	14	2	3	1	5	2	0	10	1	0	6	0	3	1	4	0	4	3	1	3	4	0	1	7	0	1	0	0	1	0	0	0	1	2	0	0	1	1
489	667	100	236	50	43	185	416	98	47	13	35	27	1	28	16	18	12	38	7	12	27	2	26	7	3	1	11	1	12	16	4	11	3	8	8	3	1	11	1	3	10	1	4	0	7	10	5	0	0	1	6	5	1	1	1	1	1	0	8	0	0	0	0	1	4	15	3	3	0	0	0	1	0	8	0	2	1	3	2	5	4	4	0	1	0	0	7	0	0	5	3	3	2	0	6	1	3	0	0	2	1	4	2	0	0	0	1	1	0	1	0	1	1	0	1	0	0	1	0	1	1	0	2	1	0	0	0	1	0	3	0	0	1	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	2	0
187	221	40	70	10	16	68	172	35	12	7	13	6	2	9	3	8	2	13	0	0	8	0	9	1	2	0	3	0	3	0	0	6	0	4	2	1	2	3	0	2	2	2	3	0	5	3	1	1	0	0	1	0	2	0	0	1	0	0	1	0	0	0	1	0	1	6	0	0	0	2	0	1	0	4	1	0	2	0	0	4	1	0	0	0	0	0	4	0	4	2	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	1	0	0	3	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
206	253	45	82	18	25	77	191	38	18	9	13	15	1	12	6	8	5	12	3	1	7	0	9	1	2	0	7	0	7	6	0	7	1	7	4	1	1	5	0	2	3	1	2	0	2	1	1	1	0	1	2	2	2	1	0	0	0	1	4	0	0	1	1	1	2	5	0	2	1	1	0	0	0	5	0	0	0	0	0	1	1	4	0	1	1	0	0	0	2	1	0	1	1	0	1	0	1	0	2	1	0	2	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
68	91	17	35	4	6	29	51	11	10	4	8	3	0	3	1	2	2	3	2	1	2	1	5	1	0	0	0	0	1	3	0	1	1	4	2	2	1	1	0	0	1	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	0	1	0	0	1	0	1	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
17	19	3	8	0	1	4	11	3	0	0	0	1	0	1	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283	366	46	126	23	15	113	236	45	26	6	17	9	1	11	6	7	10	27	4	1	21	3	17	0	3	0	6	0	6	8	0	11	1	8	8	1	0	7	0	1	3	6	9	0	3	4	2	0	0	0	0	0	3	0	0	0	2	0	3	0	0	0	1	0	0	4	0	1	0	1	1	0	0	3	0	0	1	0	2	0	0	2	0	1	1	1	2	0	1	0	1	2	0	1	1	0	1	1	0	3	0	0	3	0	0	1	0	2	1	0	2	0	3	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246	310	44	114	22	36	88	176	46	19	4	20	13	1	7	4	6	7	16	3	3	8	3	8	2	2	0	4	0	3	6	0	5	1	6	8	2	1	1	0	0	5	1	2	2	3	2	4	1	0	2	2	2	2	1	0	0	1	0	1	0	0	1	2	2	0	6	1	1	0	2	2	1	0	3	0	0	2	0	1	6	0	1	0	0	0	1	1	0	2	0	1	1	3	0	3	1	1	2	0	2	0	2	0	2	0	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0
231	314	41	105	28	27	104	202	63	29	5	15	13	0	8	7	9	7	16	3	1	12	1	17	3	1	0	5	0	3	4	0	7	5	7	5	2	1	5	0	3	3	0	6	0	3	6	4	1	0	1	1	3	1	0	0	0	1	0	4	0	0	1	0	2	0	4	1	0	0	2	0	4	0	4	0	1	1	0	0	3	1	2	0	2	0	0	2	0	1	4	2	0	1	1	4	0	2	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	3	2	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
