17833	4016	4952	3682	3278	538	6416	9338	3072	6647	740	461	139	94	770	1256	2920	165	175	24	687	459	586	9	310	228	152	193	32	18	335	6	645	46	273	421	165	336	96	85	45	19	124	20	55	328	59	19	225	0	19	8	22	35	390	214	205	16	128	68	250	78	16	100	330	38	39	19	4	64	31	13	65	10	74	177	26	17	24	189	16	7	12	87	35	36	11	143	63	59	8	5	105	15	24	5	4	7	8	10	8	51	3	31	50	178	27	66	13	30	59	1	11	15	5	3	6	10	23	11	34	6	1	5	0	5	14	14	24	1	20	4	12	5	20	25	66	42	76	62	6	16	45	8	1	7	21	3	5	13	38	46	10	2	28	52	16	7	3	9	51	13	4	7	2	17	12	22	15	1	28	4	6	2	7
5710	1311	1582	1206	1052	153	2072	3074	1037	2207	276	143	30	29	240	416	937	39	50	7	219	157	176	5	114	93	59	72	7	7	102	0	198	17	84	138	56	111	32	35	16	7	42	10	22	104	16	10	79	0	6	1	12	8	130	86	70	1	27	18	84	25	6	44	117	18	8	3	1	15	6	5	32	4	17	73	4	9	10	70	7	1	3	30	9	13	3	28	20	11	1	3	26	2	10	1	0	0	2	10	3	18	2	9	10	59	8	19	4	15	15	0	1	3	5	2	5	4	7	4	7	2	0	0	1	1	5	7	7	0	2	0	1	4	2	8	19	17	24	9	1	5	15	5	0	4	5	2	1	1	9	14	3	2	6	21	5	3	2	6	10	3	1	6	2	8	3	5	6	0	3	1	6	0	3
1479	339	427	290	303	43	541	758	268	573	50	31	7	7	73	115	229	13	17	2	50	39	35	0	29	23	15	18	2	0	27	0	50	3	20	32	15	20	11	8	5	3	10	0	6	20	3	1	26	0	1	0	3	4	33	20	20	1	9	5	21	5	1	6	26	2	4	4	1	5	4	4	11	1	6	15	3	1	0	9	1	0	0	9	0	3	2	10	3	3	0	1	6	1	2	0	1	1	0	0	2	5	0	1	4	19	1	3	0	3	6	0	0	3	2	0	0	1	1	1	2	0	0	0	0	0	3	1	4	0	3	0	0	1	2	3	8	2	7	7	0	2	4	1	1	0	1	0	0	0	4	1	1	0	1	3	1	1	0	0	3	1	0	0	1	1	1	2	0	0	1	0	0	0	0
3783	876	996	755	739	128	1376	1971	688	1436	171	108	26	26	153	283	678	24	46	3	151	91	119	0	62	55	39	46	9	3	52	0	141	9	52	83	32	78	24	20	8	2	25	7	13	85	13	2	51	0	6	1	6	10	96	34	48	1	37	15	59	14	5	19	64	4	7	2	1	15	4	4	22	6	17	45	5	7	2	44	5	2	0	18	3	12	1	26	15	10	2	4	29	3	4	1	1	1	1	3	0	14	1	3	10	45	3	13	7	5	14	0	3	2	2	2	1	3	4	0	4	1	0	0	0	0	1	4	6	0	2	4	3	1	6	4	9	16	22	9	1	6	10	0	2	2	2	1	0	2	4	9	0	1	6	6	4	0	0	1	9	1	1	2	1	2	0	1	0	0	4	1	3	0	2
1683	360	423	344	309	58	592	907	326	649	62	34	11	12	58	111	281	13	14	2	65	42	57	1	30	21	11	20	0	0	30	2	59	4	30	53	16	20	12	8	2	0	15	2	6	30	8	1	24	0	2	0	2	5	29	19	13	1	6	2	14	15	1	10	29	2	1	3	1	4	3	1	11	0	4	16	2	3	2	20	3	0	0	14	1	4	1	9	5	6	1	0	10	1	1	1	0	1	0	3	2	4	0	2	5	13	1	8	5	3	3	0	0	1	1	0	0	0	5	2	4	0	0	1	0	0	2	2	1	0	2	1	2	0	2	3	9	5	5	9	2	1	10	1	1	1	3	0	3	1	3	6	3	0	3	2	0	1	1	1	6	2	0	1	1	1	1	0	2	0	2	0	2	0	1
2477	583	684	578	509	79	942	1408	440	941	116	65	12	24	114	189	442	19	37	4	90	76	79	1	40	35	17	20	4	2	45	0	87	7	46	61	29	53	8	13	5	2	19	4	13	48	9	3	37	1	3	0	3	2	52	35	30	4	20	13	36	14	3	17	50	10	6	2	2	8	5	0	15	4	10	32	3	4	3	26	3	0	1	13	4	2	4	17	8	4	1	1	11	3	5	0	0	1	2	3	1	8	0	2	7	29	2	11	8	9	9	0	3	5	1	0	0	2	2	0	3	1	0	0	0	3	0	1	6	0	4	1	2	1	2	5	6	5	9	14	0	0	5	1	2	2	4	2	1	2	5	6	1	0	3	8	5	0	0	4	7	1	0	2	0	6	2	1	4	1	4	0	0	0	1
880	213	227	194	172	29	324	467	185	374	43	22	7	3	43	61	144	8	9	0	33	21	33	0	20	12	7	6	1	3	15	0	34	3	14	21	10	13	6	6	3	1	5	2	4	20	1	1	10	0	0	0	0	1	15	10	7	2	5	6	10	6	2	7	19	4	2	0	0	1	4	0	6	0	2	14	2	1	0	7	0	0	1	3	1	0	0	3	1	6	1	0	6	1	3	0	0	0	0	1	0	2	0	2	3	17	0	4	4	4	3	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	5	1	3	3	1	0	3	0	0	0	2	1	0	0	1	1	1	0	2	4	3	0	0	0	1	1	0	2	0	3	4	0	0	0	4	0	0	0	0
5815	1339	1502	1190	1060	157	2032	3106	1049	2257	243	165	43	38	254	392	904	44	51	6	240	126	183	3	89	78	53	52	3	8	111	2	220	16	83	126	62	116	35	30	11	3	41	8	25	89	21	4	61	0	8	0	8	10	137	70	79	10	37	25	69	24	7	30	117	14	13	5	3	20	14	4	25	2	14	63	3	8	9	55	4	2	1	23	22	13	4	51	15	14	4	2	29	9	11	0	0	5	1	4	5	14	1	7	8	57	10	24	6	13	15	0	2	6	7	0	3	1	5	3	9	0	1	2	0	1	5	4	7	0	4	1	4	1	8	2	20	16	30	17	1	5	21	3	2	2	3	2	3	2	11	13	1	2	11	7	0	1	0	3	17	6	4	4	3	3	2	2	7	1	6	2	4	0	1
4142	933	1036	807	773	118	1373	2163	660	1529	202	90	22	16	160	278	670	36	65	5	140	108	123	2	76	68	31	41	4	4	67	2	167	13	56	118	42	67	16	20	10	7	32	4	22	79	10	2	60	0	9	1	2	12	101	55	50	11	11	9	51	23	4	15	98	10	7	3	1	12	3	3	11	4	12	40	3	12	3	42	7	4	4	17	6	5	2	22	14	18	1	1	24	5	6	2	3	2	1	1	4	14	0	5	5	50	5	17	5	6	6	0	1	1	3	0	1	3	1	1	5	1	1	2	1	1	6	1	3	0	1	1	2	4	5	4	16	10	16	6	4	3	14	0	1	1	6	0	1	2	7	11	0	0	3	4	4	1	1	1	12	5	0	2	4	2	0	1	4	1	1	0	3	0	0
6688	1437	1772	1344	1208	196	2382	3417	1172	2582	285	170	57	36	318	470	1023	52	55	8	240	179	205	2	105	96	61	68	8	2	117	1	245	19	104	169	66	114	28	33	20	8	49	6	17	110	15	3	83	0	13	4	9	8	145	85	105	11	51	28	94	30	4	38	130	17	13	7	1	26	13	7	31	5	27	63	4	11	10	69	6	4	2	40	17	13	3	58	25	19	1	3	38	9	11	3	2	5	3	3	7	17	2	7	18	63	12	37	9	11	20	0	3	1	3	1	4	1	4	5	14	1	0	3	0	0	2	5	4	0	4	1	6	0	7	8	27	17	23	24	4	0	25	1	4	3	10	1	2	4	12	9	4	1	14	19	10	0	0	3	12	3	1	5	2	10	1	3	6	3	5	1	1	1	2
