3529	4391	2183	640	714	5189	385	309	1983	15	365	683	26	95	658	255	192	46	265	1	175	152	35	123	38	58	185	46	17	72	1	20	10	0	60	88	23	17	19	31	24	136	14	42	24	81	17	86	6	7	11	36	123	195	3	16	33	108	30	30	31	10	17	3	1	21	1	39	6	18	6	11	23	8	25	5	20	51	14	18	5	29	3	32	2	4	20	35	4	4	0	6	4	15	26	14	7	1	17	1	12	20	0	1	49	7	1	5	1	28	38	0	7	4	5	22	5	12	32	0	16	27	1	1	0	7	2	10	1	13	4	6	22	1	2	4	0	1	12	10	9
1883	2443	1149	373	402	2642	205	138	948	6	197	387	23	62	353	118	85	24	146	3	123	85	12	86	19	25	99	25	7	46	0	11	2	1	26	43	14	17	8	28	13	77	9	26	17	54	13	51	3	1	7	16	47	107	3	7	10	54	18	19	13	7	14	0	0	13	2	21	2	9	1	1	8	3	18	2	11	22	4	9	2	15	3	14	1	2	9	8	1	6	3	3	2	8	16	9	4	0	11	0	7	15	0	0	26	3	0	5	4	9	22	0	5	0	6	11	6	6	12	0	5	5	3	4	1	2	3	4	0	7	2	1	18	2	0	1	1	0	11	2	3
524	580	321	97	109	659	56	40	288	0	65	103	6	10	106	34	29	6	37	0	25	23	5	11	5	11	26	5	4	10	0	1	4	0	6	12	1	4	2	7	1	16	1	8	3	9	1	12	1	3	1	3	11	28	0	0	4	11	6	5	4	2	1	0	0	0	1	7	1	4	0	1	4	4	4	2	3	6	3	1	0	2	0	8	0	1	3	4	1	1	2	0	1	1	4	2	1	0	2	0	3	4	0	0	5	1	0	0	1	6	4	0	2	1	1	2	0	3	4	1	0	1	2	0	0	1	0	4	0	2	1	0	2	0	0	1	0	0	2	0	1
38	52	25	11	11	57	7	2	19	0	5	6	0	3	5	1	0	1	3	0	2	1	2	2	1	0	2	3	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	2	2	0	0	1	2	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
1522	1849	829	249	309	2033	153	112	797	6	169	270	14	25	289	95	103	14	106	0	68	61	9	55	14	26	71	12	4	28	0	11	3	0	33	26	6	6	4	16	6	49	4	24	10	29	5	42	2	3	6	15	49	92	2	1	17	35	14	12	7	5	13	0	0	9	1	14	2	7	2	3	13	7	14	3	7	10	5	9	2	13	1	17	2	2	11	10	1	4	1	1	4	6	12	7	1	0	5	1	6	9	0	1	14	2	0	1	1	7	17	0	4	1	5	11	0	3	7	0	3	7	1	1	0	9	3	8	0	2	3	1	11	0	3	1	0	0	7	3	3
917	1080	524	172	192	1302	99	80	454	5	84	178	4	31	160	56	35	12	69	1	47	38	10	26	6	13	46	11	10	20	1	5	1	0	22	28	4	3	4	12	6	40	3	19	8	25	4	27	1	4	7	7	27	50	2	1	5	33	13	7	6	1	6	0	0	4	5	23	1	4	2	0	10	5	7	0	4	13	6	4	1	10	0	11	0	0	5	5	0	3	1	0	1	1	4	0	2	0	2	0	4	3	0	0	7	2	0	1	0	7	11	0	2	1	2	3	0	2	7	0	2	4	1	2	0	1	3	4	0	3	2	1	8	1	1	0	0	0	4	2	0
420	508	285	76	89	540	44	29	205	2	43	68	0	9	76	25	25	5	32	2	21	19	4	20	3	9	39	0	3	8	0	4	1	1	7	6	4	1	3	6	8	16	0	4	4	9	1	3	0	1	2	6	19	29	0	2	3	13	1	4	5	0	1	1	0	1	0	6	3	0	0	1	1	2	3	0	1	5	3	1	0	2	0	5	0	0	1	6	0	2	1	1	0	0	1	0	0	0	1	0	0	2	1	0	7	1	0	0	0	1	4	0	0	1	0	1	0	1	4	0	2	1	1	2	0	3	0	1	0	1	0	0	3	0	0	0	0	0	3	0	3
1397	1760	858	279	307	2034	149	125	718	7	150	259	9	40	284	94	68	18	105	1	89	54	16	49	18	26	85	16	5	20	1	7	1	0	38	35	10	9	7	7	3	44	7	22	12	39	9	37	5	1	8	18	37	88	0	3	15	33	8	12	8	4	8	0	0	6	0	26	2	8	3	6	9	3	9	1	10	25	5	7	1	9	2	11	0	2	14	5	2	6	0	1	3	3	12	7	3	0	6	2	8	6	0	1	21	0	1	1	2	11	17	0	2	2	7	5	1	6	15	1	2	6	2	0	0	3	1	3	1	4	2	1	7	2	2	2	0	0	8	1	3
107	159	81	23	26	186	14	6	65	0	18	25	1	1	24	7	12	2	11	0	4	5	3	3	1	3	6	3	3	2	1	0	0	0	5	1	0	0	0	2	0	10	0	0	1	2	0	2	0	0	0	3	0	5	0	0	1	4	0	1	2	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	1	5	0	1	0	0	0	1	0	0	2	0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1
2044	2613	1243	376	478	2852	210	192	1038	13	216	384	18	61	384	117	120	31	156	1	87	96	18	61	24	25	112	28	13	44	0	5	9	1	31	39	10	10	10	25	7	67	6	24	12	37	14	45	5	7	8	15	60	106	1	5	26	69	14	21	11	5	17	1	0	12	3	26	2	6	2	7	11	10	20	2	11	28	8	10	3	20	1	19	0	1	10	7	1	3	3	4	2	7	11	3	4	0	8	0	8	16	1	2	26	1	1	4	1	18	29	0	2	1	2	10	3	7	17	0	4	13	3	5	0	2	3	7	1	5	2	4	15	7	1	3	1	0	12	2	8
456	581	246	85	91	640	51	35	203	1	54	85	5	10	93	32	20	6	27	2	18	19	4	19	3	8	23	2	2	11	0	2	1	0	8	12	1	0	2	6	1	20	0	2	3	15	1	14	1	2	2	4	13	20	0	1	6	11	4	5	1	0	3	0	0	4	1	5	0	0	1	4	1	1	3	0	1	7	1	2	0	4	0	8	0	1	1	1	1	4	1	1	1	0	3	2	2	0	1	0	1	1	0	1	5	1	0	0	0	3	10	0	1	0	1	2	0	0	7	0	2	3	0	0	0	0	1	6	1	2	0	0	3	1	0	1	0	0	0	0	1
452	504	262	82	89	577	50	27	224	0	44	84	9	5	78	27	21	3	32	0	36	12	4	14	7	9	21	9	3	9	0	2	3	0	7	10	4	5	2	6	2	18	1	6	3	9	1	6	0	2	1	3	17	30	0	3	3	11	3	3	1	2	0	0	0	2	0	6	1	2	1	2	3	0	5	2	3	6	0	1	1	5	0	3	0	0	2	3	0	4	1	0	1	1	6	2	1	0	1	0	2	5	0	2	5	1	0	1	0	6	6	0	2	0	0	3	0	1	2	0	2	1	0	2	1	1	0	2	0	0	3	0	4	0	0	1	0	0	5	2	1
286	348	165	58	70	384	33	17	144	3	37	40	1	6	47	8	10	2	19	0	19	10	2	6	2	4	11	7	3	6	0	1	0	0	7	7	2	1	1	4	0	6	0	7	1	7	2	4	0	1	0	5	4	16	0	0	4	9	4	2	4	0	2	0	0	1	1	1	0	2	1	4	2	1	3	0	0	3	0	0	0	2	1	0	0	1	2	3	0	1	0	0	0	0	1	2	0	0	0	0	1	4	0	0	4	0	0	0	0	2	3	0	0	0	1	2	0	0	5	0	1	0	0	1	0	0	0	1	0	2	2	1	2	0	1	0	0	0	1	0	0
272	358	176	52	49	397	28	24	135	2	34	43	2	5	57	23	13	5	25	0	24	10	4	13	7	8	7	1	0	8	0	2	2	1	4	10	2	3	1	2	1	9	0	4	1	7	0	4	1	0	0	2	8	20	0	1	3	3	2	1	1	1	2	0	0	3	0	2	1	1	1	1	1	0	1	0	2	5	1	1	0	1	0	0	0	1	1	3	0	1	0	0	1	2	1	1	1	0	1	0	0	0	0	0	5	0	0	0	0	1	3	0	0	0	0	1	1	0	1	0	0	3	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	2	1	1
46	57	25	11	10	60	5	4	16	0	4	4	0	0	11	4	5	1	2	0	0	2	0	3	1	1	2	1	0	1	0	1	0	0	3	1	1	0	0	0	0	1	0	1	0	2	0	1	0	0	0	0	2	6	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
179	239	123	24	43	265	22	14	96	2	19	34	2	4	36	13	13	1	15	0	11	6	0	9	0	2	11	1	1	2	0	1	0	0	2	1	3	1	0	2	2	11	3	2	0	7	0	3	0	0	2	4	6	17	0	0	4	4	2	1	1	0	1	0	0	1	0	2	0	0	0	0	1	1	3	0	1	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	4	0	0	0	0	2	1	0	2
