8360	1720	623	1010	1413	2252	1156	1972	886	1557	570	176	278	475	308	1318	70	357	339	223	590	10	139	274	224	129	149	40	211	168	63	362	46	10	17	57	153	11	74	41	53	1	157	32	4	21	30	35	5	3	107	6	176	32	49	36	15	46	20	3	9	20	16	1	62	7	67	57	30	54	61	15	5	28	100	1	13	21	10	63	2	14	13	2	1	82	21	5	36	7	9	20	33	25	74	10	6	30	31	14	17	1	1	6	2	8	9	12	7	11	2	13	6	36	5	5	6	5	6	0	16	0	3	5	4	3	2	2	1	0	7	25	1	1	7	6	19	15	0	5	1	15	5	0	6	7	0	3	2	6	1	8
2480	481	192	302	428	677	353	608	261	472	166	69	75	128	87	391	14	104	118	72	202	4	48	93	57	57	46	11	57	58	19	101	15	2	3	10	37	3	12	14	15	1	38	6	0	5	6	16	3	2	32	0	37	12	16	10	7	7	6	1	4	4	2	0	16	5	24	9	12	14	16	2	4	7	44	0	5	2	1	21	0	2	7	0	0	30	5	3	10	1	7	5	7	8	20	1	2	6	13	5	8	1	0	1	1	2	1	2	2	4	2	7	1	5	2	3	0	1	1	0	4	0	0	0	0	0	1	0	1	0	2	4	0	0	1	0	11	8	0	2	3	6	2	0	0	4	0	1	0	0	0	0
640	116	45	71	105	147	91	150	57	116	49	8	18	21	25	107	5	30	19	14	44	1	3	15	20	12	16	0	22	5	6	24	3	1	1	3	7	1	5	0	2	2	18	4	0	0	3	4	0	2	8	0	12	2	7	3	2	3	0	0	0	3	2	0	5	0	6	4	4	3	1	0	0	2	6	0	1	2	2	2	1	1	1	0	0	5	2	2	5	1	1	1	2	4	1	0	4	2	2	1	1	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	3	0	1	0	0	2	0	0	0	0	0	0	1	0	1
8123	1649	589	932	1347	2263	1149	1901	886	1444	519	184	281	485	280	1288	49	372	353	221	578	9	148	253	208	159	130	39	204	144	57	318	46	2	14	32	96	7	58	40	48	2	169	33	5	13	32	29	6	6	105	3	160	22	40	33	27	38	16	2	4	20	23	0	71	8	85	44	34	30	36	12	3	31	117	3	15	18	7	64	4	25	12	3	0	96	25	14	34	16	31	15	45	24	68	0	6	27	37	18	14	2	7	7	5	10	10	10	11	8	6	21	1	26	11	1	3	7	3	2	16	0	4	4	3	1	3	2	2	2	9	24	1	1	3	7	22	22	1	1	3	17	2	1	1	6	3	1	1	4	7	4
1578	315	110	163	276	450	209	371	174	299	98	30	53	114	50	277	7	68	70	34	119	2	30	60	32	20	30	7	40	38	12	69	8	0	2	10	25	1	10	8	8	1	36	5	3	4	12	7	0	1	27	4	23	4	7	3	4	4	4	2	2	3	4	0	19	1	7	7	8	10	12	7	1	8	20	0	2	6	3	8	0	1	4	0	0	13	2	1	4	1	7	0	9	4	8	2	2	8	11	6	6	0	1	0	3	3	2	4	1	2	1	4	0	3	1	0	0	0	1	0	2	1	2	1	0	1	2	0	1	0	2	0	0	1	0	0	2	3	0	1	0	9	0	0	1	1	0	1	1	1	1	2
241	51	20	26	38	68	23	52	21	49	13	2	9	15	10	40	2	10	11	6	15	0	5	5	6	5	3	0	4	6	2	17	2	0	0	0	2	0	1	1	1	0	7	1	0	1	0	1	0	0	4	2	5	0	0	2	0	0	0	0	0	0	2	0	0	0	4	3	0	0	1	1	1	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191	19	12	23	30	43	32	44	22	32	10	5	7	10	4	26	2	3	7	0	12	0	5	7	6	3	1	1	6	3	1	9	1	0	0	1	1	0	2	0	0	0	4	0	0	0	0	0	1	0	1	0	1	0	2	0	0	1	0	0	0	0	0	0	1	0	2	1	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	1	2	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
950	212	82	119	150	279	145	232	110	190	86	26	34	60	43	156	11	33	35	19	67	0	16	34	25	13	13	4	20	31	7	37	5	1	1	4	15	2	12	6	8	0	21	4	0	1	2	3	3	1	17	2	27	5	2	6	2	8	5	1	1	1	1	0	3	0	10	4	1	11	7	3	1	3	10	0	0	4	2	16	0	2	3	0	0	9	4	0	5	1	4	1	6	5	12	0	1	0	5	3	1	0	0	1	2	1	1	2	0	2	0	6	0	5	0	2	0	0	2	1	3	0	0	2	1	0	0	0	0	0	0	3	0	1	0	0	3	1	0	0	0	2	0	1	1	1	0	0	0	1	0	0
107	26	4	13	17	35	12	26	11	21	5	4	3	7	1	13	2	1	2	2	6	0	0	0	1	1	1	0	0	2	0	2	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	1	0	2	2	1	0	1	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1713	336	129	184	278	490	240	376	157	312	110	48	57	103	57	256	13	71	75	41	132	2	16	59	39	35	25	12	37	29	8	57	8	3	3	11	25	1	12	7	15	0	40	6	3	5	4	6	1	0	26	2	21	6	5	8	3	4	5	1	1	2	2	0	16	1	22	8	9	4	7	5	2	8	20	0	3	3	2	18	0	0	1	1	0	20	4	2	2	0	5	2	4	7	21	3	0	3	9	1	4	0	1	1	2	2	0	2	0	2	1	6	0	5	4	1	1	0	0	1	7	0	1	1	0	0	0	1	0	1	1	2	0	0	0	1	3	2	0	0	0	9	1	1	0	1	0	0	0	0	1	1
354	84	35	42	47	102	36	88	33	84	32	6	16	20	14	73	3	11	15	3	34	0	9	11	6	7	8	3	14	3	4	10	0	0	0	2	5	0	2	3	3	0	9	0	0	1	1	0	0	0	6	0	8	1	4	1	0	1	0	0	0	0	0	0	3	0	6	2	2	2	3	2	0	1	5	0	0	1	0	2	0	1	0	0	0	3	0	2	1	1	0	0	2	0	4	0	1	3	0	0	2	0	1	2	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	1	2	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0
