756	7338	177	590	1391	314	579	180	494	346	855	507	213	163	451	339	222	184	77	376	35	142	136	99	101	69	122	150	2	22	17	26	135	81	30	54	19	9	61	19	88	1	38	14	36	31	57	13	21	4	26	43	12	2	25	10	30	12	6	11	19	8	28	1	0	6	5	50	6	0	42	5	2	11	1	20	18	18	15	10	50	1	0	8	18	6	4	6	10	16	2	6	9	8	9	0	1	9	0	4	3	0	18	8	4	8	13	2	2	5	23	5	6	2	1	3	6	3	2	0	9	1	3	0	0	0	1	2	8	3	22	2	10	0	7	10	8	0	1	0	0	7	2	6	1	1	0	0
1790	16820	396	1449	3040	689	1286	390	1059	792	1837	1188	521	371	909	803	446	428	164	807	64	340	347	237	236	137	355	303	6	57	53	82	308	179	45	131	40	37	164	45	192	6	72	26	60	53	108	38	48	8	50	72	38	2	54	27	67	15	10	24	51	23	53	2	9	17	22	111	18	6	91	5	7	19	6	29	48	43	40	15	99	1	1	33	39	7	11	20	11	55	3	17	22	11	29	0	9	22	1	8	2	0	17	26	7	10	35	10	7	21	37	7	21	5	17	7	3	2	9	0	15	2	7	5	0	1	0	2	28	3	43	2	23	1	12	39	6	1	2	1	7	7	4	10	3	3	4	3
617	6055	141	519	1153	245	465	158	412	319	693	425	194	109	375	278	173	165	53	307	16	120	127	71	98	58	136	108	3	28	17	29	100	58	34	38	17	17	64	22	65	1	25	7	18	31	31	5	19	6	26	35	12	3	28	16	27	4	6	6	20	14	22	3	0	4	5	37	6	2	37	1	0	8	2	11	19	13	14	12	39	3	1	5	13	4	1	10	8	22	4	5	9	3	12	2	2	10	1	6	5	0	14	6	5	4	8	5	1	3	12	2	5	0	6	3	2	6	4	0	9	0	3	1	0	1	1	2	3	2	10	2	11	0	4	11	7	0	0	0	2	4	3	3	0	4	1	0
211	1927	36	172	346	83	155	46	123	85	231	122	65	40	91	96	60	46	18	98	9	47	41	35	35	23	42	34	0	6	6	8	34	26	6	12	4	5	28	6	23	0	6	2	9	6	14	3	9	1	8	10	2	0	5	9	16	2	0	2	6	5	6	0	0	2	3	16	0	0	11	0	0	4	0	1	4	5	3	1	11	0	0	5	1	0	1	3	2	6	1	2	5	1	2	0	0	1	0	0	1	0	3	0	0	1	2	0	1	1	7	0	3	0	2	1	1	0	1	1	0	0	0	0	0	1	2	0	3	0	3	0	8	0	2	3	1	0	0	0	1	2	0	4	0	0	0	0
342	3321	80	244	617	133	257	81	176	150	348	210	95	61	202	173	85	91	38	174	10	69	68	45	47	32	64	60	3	13	8	14	50	37	12	21	13	4	29	7	23	0	22	5	16	5	17	9	9	0	13	14	8	2	7	6	9	0	3	5	11	6	12	0	1	3	4	23	4	0	18	0	1	8	1	7	7	10	8	4	24	0	0	7	6	1	2	2	1	13	0	6	5	2	8	0	2	4	0	1	2	1	4	2	2	0	6	7	3	2	4	0	6	0	2	1	1	1	2	0	4	2	1	1	0	0	0	1	4	1	8	0	5	0	2	8	2	0	0	0	0	4	1	3	1	1	0	0
92	999	25	81	170	44	82	25	65	43	97	77	30	30	48	43	26	29	10	37	9	22	15	14	17	10	25	18	0	5	4	6	21	10	4	4	2	1	10	2	5	0	6	2	3	1	3	1	3	1	2	5	0	0	7	4	4	0	1	1	4	1	3	0	1	0	2	7	2	0	5	1	0	1	0	0	3	3	5	3	5	0	0	0	3	0	0	0	0	5	1	1	1	0	0	0	1	2	1	0	0	0	0	1	0	0	3	2	0	1	2	0	1	1	1	0	0	0	1	0	2	0	0	0	0	2	0	0	1	0	1	0	2	0	0	3	1	0	0	0	1	3	0	1	1	0	0	0
270	2489	50	210	449	107	163	63	176	124	302	198	86	69	176	132	68	63	23	127	7	68	51	31	33	23	55	65	1	12	8	14	41	24	6	14	5	5	23	10	34	3	12	3	7	7	16	2	7	1	12	7	3	0	15	4	12	3	1	6	6	0	9	1	0	3	2	33	2	2	20	1	1	4	1	5	10	13	5	4	11	1	0	4	4	2	1	5	4	10	1	2	4	3	6	0	3	3	0	0	0	2	2	2	1	1	2	2	1	4	5	4	5	0	1	0	1	0	0	0	2	0	1	1	1	0	0	0	1	0	5	1	2	0	1	4	2	0	1	0	1	3	1	1	0	1	1	0
410	3995	72	346	739	179	305	78	286	210	438	237	123	96	248	191	112	74	40	167	9	79	75	62	52	33	118	55	1	10	8	12	68	48	12	27	8	9	53	10	43	2	23	5	12	13	33	12	16	0	19	23	2	1	14	10	16	3	5	4	5	4	16	3	0	5	4	27	8	3	21	1	0	4	1	7	12	9	14	8	31	0	0	10	10	2	3	4	3	14	2	6	5	0	6	0	3	6	0	1	1	0	4	6	5	1	4	7	2	2	13	0	4	0	1	1	6	0	0	0	8	1	2	0	0	1	0	0	7	0	11	0	2	1	2	5	2	0	0	0	0	10	2	3	0	0	2	1
912	8891	198	728	1601	371	710	214	520	438	927	600	278	191	505	411	258	223	73	428	34	203	214	120	116	86	160	171	2	26	33	46	150	90	31	66	26	15	82	24	112	0	45	23	35	37	64	11	36	4	24	44	18	1	40	27	29	10	11	13	24	13	26	3	6	9	15	55	10	4	44	2	1	13	4	21	31	23	16	10	58	3	1	18	18	4	6	22	9	34	3	13	17	2	21	1	5	10	0	3	1	0	14	7	5	8	10	7	3	9	24	2	12	1	4	1	6	2	1	1	7	1	6	2	0	1	1	1	9	2	19	1	12	1	5	14	8	0	0	0	2	6	3	2	1	2	2	1
176	1679	43	146	325	80	131	46	104	76	214	135	51	45	111	82	46	37	23	98	1	30	25	31	31	12	39	28	0	11	7	8	21	15	2	6	0	2	27	5	10	0	12	2	3	8	10	3	5	3	8	5	7	0	3	5	4	1	0	1	7	2	9	0	0	4	1	14	3	1	9	1	0	6	1	0	3	4	3	2	6	0	0	0	3	0	1	1	3	6	1	1	3	1	4	0	1	2	0	2	1	0	3	3	1	2	0	0	1	1	4	1	4	0	1	1	1	0	1	0	2	0	1	0	0	0	0	0	1	0	3	0	1	0	3	2	2	0	0	0	1	2	1	2	0	2	1	0
