342	193	9418	2326	1742	5729	3028	3842	257	78	950	631	181	63	198	441	32	187	43	741	179	251	1049	128	1	18	147	148	109	32	194	84	3	156	47	196	38	101	90	34	17	6	38	117	17	30	9	31	3	136	73	54	36	128	112	74	27	163	23	28	26	26	14	10	20	18	4	104	16	3	20	48	33	25	34	20	11	75	19	9	38	0	31	5	0	40	1	10	24	1	12	37	15	3	2	46	27	4	2	3	39	25	1	12	44	17	3	12	14	4	6	20	16	5	7	22	0	9	13	10	0	6	8	2	1	9	6	12	0	1	3	2	3	22	5	3	12	8	5	6	1	1	10	23	4	7	3	2	3	10	0	18	3	15	0	7	1	1	9	19	3	19	5	0	1	4	8	0	0	6	8	2	3	3
182	135	5994	1525	1120	3413	1955	2272	147	45	594	365	138	36	145	259	15	102	24	415	110	121	646	73	3	8	85	86	70	21	113	47	7	104	24	126	24	62	70	10	13	3	32	76	6	10	1	22	7	95	51	40	18	79	74	44	7	106	14	20	9	18	19	10	9	14	8	52	10	2	14	29	12	13	17	17	11	61	17	4	35	1	12	1	0	28	2	5	10	2	6	34	12	8	1	20	11	2	1	0	20	17	1	14	23	15	3	3	9	0	9	9	7	2	5	21	0	6	6	10	1	4	4	2	0	8	2	8	3	0	0	1	3	4	1	0	6	1	1	3	0	2	8	9	3	2	2	0	1	5	1	12	2	7	0	4	1	0	3	8	1	11	4	0	0	3	4	0	0	3	6	4	2	4
269	176	9455	2382	1871	5522	3057	3823	241	72	985	683	167	60	223	402	29	175	41	669	166	219	1018	144	6	15	156	156	96	27	222	92	4	166	38	216	35	101	125	30	16	13	44	140	7	27	5	24	9	121	58	48	28	118	131	71	22	123	30	36	25	34	21	6	22	13	6	93	15	5	20	57	24	29	37	28	11	85	27	12	50	0	23	7	1	36	3	4	15	0	10	25	27	9	4	43	15	4	2	2	35	21	1	7	36	22	7	7	15	2	13	20	19	3	9	32	0	8	16	11	1	2	6	3	1	12	4	10	1	4	2	1	2	13	2	2	17	5	1	8	2	2	10	33	3	4	0	1	1	12	3	24	5	11	0	5	5	0	2	12	7	14	6	2	2	4	4	1	0	5	6	0	3	3
337	227	10479	2711	2036	6153	3332	4314	254	78	1065	745	202	61	204	472	31	197	45	783	199	236	1153	176	1	15	177	173	104	39	214	102	12	162	61	206	33	118	111	28	14	8	49	151	7	30	7	26	8	148	63	58	30	122	148	82	27	162	36	34	19	37	28	12	24	16	10	86	12	2	23	53	29	25	31	28	10	107	23	12	46	0	28	5	0	39	4	9	18	3	5	53	20	5	0	43	25	3	2	2	50	24	2	22	14	26	7	14	14	1	10	17	19	3	11	24	0	7	24	9	1	4	12	7	0	9	6	14	1	3	4	1	3	10	10	1	17	4	1	4	0	2	13	34	6	6	0	1	3	7	4	17	5	6	0	7	4	0	7	8	10	24	6	0	1	6	5	1	1	4	9	3	0	5
177	108	5297	1338	974	3055	1674	2217	138	45	535	328	89	33	94	227	17	107	15	397	99	131	570	72	4	5	102	72	57	19	122	45	3	69	21	110	13	47	77	12	13	8	27	87	5	13	8	18	5	59	38	18	13	76	62	39	8	72	14	17	7	14	16	6	15	11	4	29	13	2	8	17	13	10	16	9	8	43	13	8	19	0	15	6	0	19	0	4	10	2	2	25	6	9	0	26	10	3	1	0	23	11	0	4	21	16	2	3	5	0	5	10	11	2	2	10	1	5	9	4	1	2	7	2	0	8	10	11	0	4	1	0	3	7	3	1	11	0	2	4	0	0	6	15	6	4	1	2	0	1	1	16	1	5	1	3	4	0	0	6	2	8	2	1	1	3	3	0	0	4	7	2	1	1
120	65	3259	884	558	1903	1063	1297	60	23	307	214	60	20	71	116	7	56	10	253	77	78	351	51	3	5	64	44	34	6	56	29	4	57	17	77	8	49	37	9	8	2	14	45	3	13	5	5	1	38	18	18	9	43	45	19	6	43	7	5	5	8	13	2	6	8	3	40	5	2	9	14	6	10	7	8	6	27	5	2	13	1	9	2	1	17	0	4	9	0	3	10	5	2	2	10	4	0	1	0	15	8	0	4	13	7	2	3	4	1	2	9	5	1	2	6	0	1	3	5	0	0	2	0	0	4	2	3	1	2	0	2	0	6	1	0	8	1	1	2	1	1	4	5	4	1	2	0	0	2	0	6	3	3	0	0	0	0	3	3	2	6	1	1	1	3	3	0	0	1	5	1	0	1
19	8	556	142	121	351	207	226	10	7	50	39	13	2	18	20	1	9	4	41	8	11	55	7	0	1	11	7	5	1	14	9	1	10	5	17	3	8	5	3	1	0	3	8	0	1	1	3	0	4	3	3	2	8	14	2	3	15	2	1	1	2	2	0	2	2	0	2	1	1	1	3	2	0	0	1	0	6	1	2	3	0	3	0	0	2	0	0	3	0	0	3	0	0	0	3	0	1	0	0	5	0	0	4	3	1	0	0	1	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
53	34	1654	406	295	969	515	669	41	14	149	128	27	12	33	58	7	21	7	106	29	31	213	23	0	3	35	23	25	8	25	11	3	23	7	36	12	21	17	3	4	2	8	28	2	1	4	5	4	10	13	7	2	20	23	13	3	22	4	4	1	8	1	2	4	3	1	26	4	0	4	9	6	2	6	4	2	19	5	2	11	1	6	1	0	0	0	0	3	0	3	9	4	0	0	4	3	0	1	0	5	1	0	3	6	0	3	0	4	0	3	1	2	0	2	4	0	0	1	3	1	0	0	2	0	2	2	1	0	1	0	0	0	7	1	0	1	3	2	0	0	0	2	4	2	0	0	1	1	1	1	3	1	0	0	1	1	0	1	0	1	2	0	0	0	1	1	0	0	1	0	2	0	1
180	116	5472	1399	978	3227	1657	2183	117	32	557	354	107	39	134	243	16	103	25	414	105	114	540	81	2	9	97	90	51	13	118	47	7	93	37	104	22	52	71	15	11	9	21	76	3	16	4	11	7	70	38	21	15	64	62	41	10	89	24	10	8	16	11	4	8	7	2	72	5	0	12	25	16	20	20	16	12	47	16	4	15	0	7	2	0	27	0	6	11	1	2	26	8	4	2	35	11	1	0	0	37	7	1	5	22	12	5	2	7	4	12	11	11	3	7	20	1	0	11	8	1	1	4	1	1	8	5	6	0	1	0	0	0	9	3	1	6	3	0	1	0	0	4	11	5	1	3	0	1	2	2	11	2	8	1	1	1	0	1	7	5	9	2	0	1	4	1	0	1	2	1	3	0	2
40	24	1118	278	211	617	341	434	32	12	114	51	17	7	39	38	3	19	4	78	22	18	116	20	0	3	13	19	9	4	23	11	1	16	5	26	2	14	12	2	2	0	5	16	0	8	3	2	1	11	5	3	1	8	9	7	6	13	2	3	0	3	1	2	4	2	0	12	2	0	3	5	4	5	4	3	0	14	2	1	3	0	1	3	0	5	1	2	1	0	3	5	1	1	0	7	4	0	0	0	5	1	0	2	3	4	0	0	2	0	2	4	4	0	1	6	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	1	3	1	1	2	1	0	0	0	0	3	4	0	0	1	0	0	2	0	2	2	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	1	1	0	0	0
