21;15;20;9;7;-5.99146454710798;-5.99146454710798;-4.89285225843987;-3.91202300542815;-1.71479842809193;-4.89285225843987;-0.961026625715547;-4.90936838434241;3.13356684817154
41;31;40;15;13;-7.37775890822787;-7.37775890822787;-6.68461172766793;-5.29831736654804;-2.25379492882461;-6.68461172766793;-0.936812367594952;-6.31628292302131;3.52881056131253
61;36;61;16;14;-8.22174772834662;-8.22174772834662;-7.52860054778668;-5.49408717066777;-2.44100421255429;-7.52860054778668;-1.11842566582051;-6.72804042692837;4.29107750656709
82;51;81;20;20;-8.78889830934488;-8.78889830934488;-7.69028602067677;-6.22394895188334;-2.60681340262825;-8.09575112878493;-1.0800387082977;-7.43318133196794;4.34296185302732
102;58;99;22;20;-9.19023970026918;-9.19023970026918;-8.09162741160107;-6.29986794237302;-2.56219832408965;-8.49709251970923;-1.23762458861818;-7.68938488959018;4.77843332871186
122;67;121;25;21;-9.59158109119348;-9.59158109119348;-8.20528673007359;-6.70120933329732;-2.52682206340168;-8.89843391063354;-1.22080191823278;-7.92256625861748;4.89179414842304
142;74;140;27;21;-9.88328484521861;-9.19013766465866;-8.27384693278451;-6.70523101487066;-2.61088645264856;-9.19013766465866;-1.27096330871079;-8.06222901422678;5.1192519039742
162;80;160;27;22;-10.1503476304677;-9.45720044990771;-8.54090971803355;-6.89225109244617;-2.63500305928722;-9.45720044990771;-1.35567422908423;-8.20028927350315;5.38540319857999
183;89;176;29;26;-10.3409679900763;-9.64782080951636;-8.7315300776422;-7.29644555235288;-2.68842229738238;-9.64782080951636;-1.29467713010663;-8.48085433427485;5.36188660279688
206;92;191;29;26;-10.5045468560933;-9.81139967553331;-8.89510894365916;-7.32649302574531;-2.69500553143985;-9.81139967553331;-1.35194153476832;-8.55203483377959;5.58437497518738
226;104;212;30;29;-10.713172549344;-10.0200253687841;-8.92141308011597;-7.49429672447582;-2.71483715339104;-9.61456026067592;-1.34156402977172;-8.69416244148364;5.52865585850529
246;109;228;30;29;-10.8586912579089;-10.1655440773489;-9.06693178868083;-7.52648674773368;-2.71779279730103;-9.76007896924077;-1.34972887344258;-8.69403676343693;5.57625694820227
266;118;258;30;33;-11.1059191698432;-10.4127719892833;-9.16000902078792;-7.70472178818108;-2.75880280880452;-10.4127719892833;-1.38461318390015;-8.88568061526857;5.62223285145957
288;123;277;30;34;-11.2480350123747;-10.5548878318147;-9.30212486331936;-7.78229910957495;-2.71045113131071;-10.5548878318147;-1.41239812674672;-8.94549275148016;5.59764186977492
308;131;297;33;37;-11.3874642776054;-10.6943170970455;-9.59570480837734;-8.20941044725745;-2.70543484373623;-10.6943170970455;-1.38862109175252;-9.18858244417214;5.54975178832395
328;139;318;34;39;-11.5241027655604;-10.8309555850004;-9.7323432963323;-8.34604893521241;-2.73963431147;-10.8309555850004;-1.42591228934187;-9.31175782021256;5.59649003330196
348;141;339;34;40;-11.6520002147609;-10.958853034201;-9.86024074553285;-8.39390367673942;-2.69012120208322;-10.958853034201;-1.45289962319679;-9.37829136770922;5.60714679769923
368;154;362;35;46;-11.7832884236515;-11.0901412430916;-9.99152895442349;-8.6052345933036;-2.69161898139304;-11.0901412430916;-1.44844062171191;-9.56650995005769;5.59597158821246
388;165;390;40;49;-11.9322934782474;-11.2391462976874;-10.1405340090193;-8.96220785188717;-2.73301405363063;-11.2391462976874;-1.41708574384704;-9.83627817647106;5.64274147294277
408;167;411;40;49;-12.0371864289925;-11.3440392484325;-10.2454269597644;-8.85913259864452;-2.73053637687888;-11.3440392484325;-1.44476054067045;-9.88589200128958;5.79134053354838
428;174;438;40;51;-12.1644378207529;-11.4712906401929;-10.3726783515248;-8.98638399040495;-2.741004233316;-11.4712906401929;-1.47381195923658;-9.96031761170024;5.88899816998864
449;178;463;43;51;-12.2754541081725;-11.5823069276125;-10.4836946389444;-9.05657828330427;-2.76552779674168;-11.5823069276125;-1.45019089353162;-10.0705193455293;6.00964173188118
471;188;489;48;51;-12.3847249789497;-11.6915777983898;-10.5929655097217;-9.2066711486018;-2.78464245933063;-11.6915777983898;-1.44645280049167;-10.2319607299011;6.08618138606038
492;195;515;48;51;-12.4883338013275;-11.7951866207675;-10.6965743320994;-9.15612929115227;-2.80899030043914;-11.7951866207675;-1.45712833498458;-10.2306603068905;6.11290015244272
500;197;524;48;51;-12.5229833686421;-11.8298361880821;-10.731223899414;-9.19077885846688;-2.79164924398428;-11.8298361880821;-1.46475527366025;-10.2446768948031;6.17460320610005
520;204;545;50;51;-12.6015715893265;-11.9084244087665;-10.8098121200984;-9.20037420766433;-2.79856757536868;-11.9084244087665;-1.46746443298068;-10.3124384044415;6.26922237899632
540;207;564;50;51;-12.6701085029961;-11.9769613224362;-10.8783490337681;-9.20437260019639;-2.81172292437241;-11.9769613224362;-1.48278853214422;-10.3298938013828;6.3691632644756
560;213;584;50;51;-12.7398019656565;-11.6411896769883;-10.6603604239766;-9.24329440418997;-2.81592372347259;-12.0466547850965;-1.49219713089962;-10.3313296994795;6.45383006105996
581;215;599;51;51;-12.7905231962309;-11.6919109075628;-10.7110816545511;-9.23517513474149;-2.78972746122777;-12.097376015671;-1.50122890144164;-10.3903014728977;6.53510142697912
602;219;615;51;51;-12.843244535613;-11.7446322469449;-10.7638029939332;-9.25972559715693;-2.79630620067195;-12.1500973550531;-1.51981026799517;-10.3905406237701;6.51860270798882
623;222;636;51;51;-12.9103971266802;-11.8117848380121;-10.713172549344;-9.27281096695386;-2.76718426323823;-12.2172499461203;-1.52166394276965;-10.386735903717;6.5517861356117
643;228;651;52;51;-12.9570192844171;-11.858406995749;-10.7597947070809;-9.29345763828749;-2.78870895357531;-12.2638721038572;-1.53639552923878;-10.4131701430074;6.5875531500874
664;234;676;52;52;-13.0323861520859;-11.9337738634178;-10.7298010590919;-9.34350669797199;-2.77767850629403;-11.646091790966;-1.55540915989192;-10.440199268633;6.5194057880199
684;242;698;53;56;-13.0964382055247;-11.9978259168566;-11.0169966638449;-9.51291926706864;-2.79444302544795;-11.7101438444049;-1.55307083321945;-10.5892343480195;6.59770782179876
704;245;718;53;57;-13.1529391380964;-12.0543268494283;-11.0734975964166;-9.56942019964034;-2.7583287940702;-11.7666447769766;-1.56913591249278;-10.6290632583262;6.62760799674654
724;253;741;57;58;-13.2160012505922;-12.1173889619241;-11.1365597089123;-9.75026534779245;-2.75346950201958;-12.5228540700322;-1.55712434213772;-10.7545280424922;6.6011639657184
744;259;766;57;58;-13.2823643394812;-12.1837520508131;-11.2029227978013;-9.69884540102507;-2.72639536311112;-12.5892171589212;-1.58037344218365;-10.75378951552;6.58490546748457
768;263;788;57;60;-13.3389961797158;-12.2403838910476;-11.2595546380359;-9.78364811822634;-2.73226261194227;-12.6458489991558;-1.5816981029944;-10.807443707263;6.58104125374981
788;265;804;57;60;-13.3791985383579;-12.2805862496898;-11.1819739610217;-9.79567959990182;-2.73599038196227;-12.686051357798;-1.58913388231248;-10.8215436052644;6.62390564203332
809;269;819;57;61;-13.4161681677061;-12.317555879038;-11.2189435903699;-9.83264922925003;-2.74591129473945;-12.317555879038;-1.60437591308451;-10.8519850326584;6.66978837618738
831;273;837;57;61;-13.459648140979;-12.3610358523108;-11.1570630479849;-9.77076868686501;-2.74790060078237;-12.3610358523108;-1.60833085439879;-10.8523991709818;6.69260371872776
852;278;855;58;61;-13.5022029378735;-12.4035906492054;-11.1996178448795;-9.81332348375958;-2.74459797389453;-12.4035906492054;-1.62550279184934;-10.8904260968122;6.77015281901325
872;285;875;58;61;-13.5484477727152;-12.4498354840471;-11.2458626797212;-9.81077815443186;-2.75632849629892;-12.4498354840471;-1.63486875663406;-10.8857104350962;6.81056254425644
892;293;896;59;61;-13.5958808259499;-12.4972685372818;-11.2932957329558;-9.85821120766649;-2.74574793952583;-12.4972685372818;-1.65454876610329;-10.9082849048856;6.81026372807519
913;294;911;59;61;-13.6290857945199;-12.5304735058518;-11.3265007015259;-9.89141617623655;-2.75247359335762;-12.5304735058518;-1.67177583573408;-10.9271399719768;6.87191405530221
933;304;936;63;61;-13.6832309529552;-12.5846186642871;-11.3806458599611;-9.94556133467182;-2.76550959421494;-12.5846186642871;-1.66395787556255;-11.0276743056041;6.94310975089934
955;312;968;63;61;-13.7504641745532;-12.3641698134333;-11.4478790815591;-10.0127945562698;-2.76155089515309;-12.651851885885;-1.69420330220126;-11.0340070129157;6.99428806788393
977;318;993;65;61;-13.8014613280903;-12.7028490394222;-11.4988762350963;-10.063791709807;-2.77611707690665;-12.7028490394222;-1.69758753488042;-11.1004227047065;7.08633351834492
998;322;1018;65;61;-13.8511903942209;-12.464896033101;-11.5486053012269;-10.0225489977318;-2.78314676972266;-12.7525781055528;-1.70048776267149;-11.0999506980773;7.10990829672989
1018;327;1040;68;61;-13.8939519842708;-12.5076576231509;-11.5913668912768;-10.0653105877817;-2.77632349849315;-13.2008048037109;-1.6974398955656;-11.1732424537467;7.13263190850368
1038;332;1059;69;64;-13.9301606912028;-12.8315484025347;-11.7329361138666;-10.1924910729194;-2.76415787872864;-13.2370135106429;-1.69760678975645;-11.2853555717842;7.18448153025634
1059;336;1079;69;66;-13.9675799305163;-12.8689676418482;-11.77035535318;-10.2299103122329;-2.76820150419288;-13.2744327499563;-1.70194675853013;-11.3463287723573;7.23718043053443
1079;337;1097;69;67;-14.0006689205505;-12.9020566318824;-11.8034443432142;-10.2629993022671;-2.76007725108521;-13.3075217399905;-1.70462303866984;-11.3810322760524;7.26184833287421
1099;341;1116;70;67;-14.0350122858825;-12.9363999972144;-11.8377877085463;-10.2973426675991;-2.76224937739609;-13.3418651053226;-1.71369760809018;-11.4025587730712;7.26135148613993
1120;343;1129;70;68;-14.0581751282993;-12.9595628396312;-11.8609505509631;-10.320505510016;-2.76799329462198;-13.3650279477394;-1.71020803319593;-11.4169095674596;7.26130950109629
1142;351;1160;73;70;-14.1123505682008;-13.0137382795327;-12.032909026521;-10.4234711140869;-2.77377849037537;-13.4192033876409;-1.70673877625963;-11.5309236158183;7.31028941331822
1162;354;1177;73;70;-14.1414482145206;-13.0428359258524;-11.9442236371843;-10.4525687604066;-2.7722314702185;-13.4483010339606;-1.70916871438429;-11.5334938783355;7.32913889273712
1183;359;1202;73;70;-14.1834842301903;-13.0848719415222;-11.9862596528541;-10.4458146119069;-2.78988298789529;-13.4903370496304;-1.7165677061631;-11.5471972827192;7.42770019235173
1203;367;1227;73;70;-14.2246548894218;-13.1260426007537;-11.9220697964278;-10.4404652555036;-2.77377505542348;-13.5315077088619;-1.74657995933035;-11.551266016457;7.46361747685061
1223;370;1250;73;71;-14.2617976605927;-13.1631853719246;-11.9592125675986;-10.4776080266744;-2.77173148976855;-13.5686504800327;-1.76065157618532;-11.59265595497;7.52900935035667
1244;376;1268;76;71;-14.2903922699943;-13.1917799813262;-12.0931676926581;-10.552722651711;-2.76190846610826;-13.5972450894344;-1.75949351288552;-11.6565563894505;7.54821879272181
1264;378;1286;76;72;-14.3185838095951;-13.219971520927;-12.1213592322589;-10.5809141913118;-2.7550983190132;-13.6254366290352;-1.7650565974603;-11.6882492739609;7.5969711846021
1285;382;1308;76;72;-14.3525090640343;-13.2538967753662;-12.1552844866981;-10.6148394457509;-2.74937733117791;-13.6593618834743;-1.77680230846365;-11.7038747542648;7.67170823817801
1307;385;1328;76;73;-14.3828586600728;-13.2842463714046;-12.0802735670787;-10.5761961703024;-2.73569954911563;-13.6897114795128;-1.77671878212101;-11.725143780005;7.69632496136821
1327;389;1342;77;76;-14.4038326350633;-13.3052203463951;-12.206608057727;-10.6661630167799;-2.73803158857248;-13.7106854545033;-1.76401197369686;-11.7997233929179;7.66871260736228
1348;394;1362;77;76;-14.4334189734189;-13.3348066847508;-12.2361943960827;-10.6492293395007;-2.74151085292025;-13.740271792859;-1.76735515642601;-11.7921206106694;7.69278016050726
1369;396;1383;77;76;-14.4640206633295;-13.3654083746614;-12.1614355703355;-10.6573581735592;-2.74232647155049;-13.7708734827696;-1.76973923752386;-11.7983867334112;7.75594217063556
1390;402;1406;77;76;-14.4970081447412;-13.3983958560731;-12.1944230517472;-10.6258071338333;-2.75239969343931;-13.8038609641813;-1.76578398282479;-11.7749975390469;7.68318710987911
1410;404;1422;77;76;-14.5196392207264;-13.4210269320583;-12.2170541277323;-10.6076162152982;-2.7612609175221;-13.8264920401664;-1.75992574467792;-11.7695767481842;7.70449443559228
1430;408;1447;78;76;-14.554495453263;-13.1682010921431;-12.2519103602689;-10.6424724478348;-2.75218935920538;-13.861348272703;-1.77115235598726;-11.7920743110162;7.69109970560147
